fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
6,30,13707.83,137.08,38,28.95,1.94,30.67,10143.35,2.95,23.8,1,147,11,27,28348.33,14640.49,757
5,32,13669.19,136.69,41,26.83,1.91,29.08,9387.58,2.83,22.2,1,147,11,30,28745.48,15076.29,757
6,29,13452.72,134.53,42,28.57,1.84,29.56,9933.42,3.0,21.5,1,92,12,30,29487.04,16034.32,757
6,32,13381.0,133.81,39,28.21,1.86,30.88,9942.24,2.86,23.1,1,147,11,28,28973.36,15592.35,757
5,33,13328.93,133.29,42,26.19,1.86,30.82,9879.04,2.76,21.5,1,147,11,31,28913.96,15585.03,757
5,31,12986.45,129.86,43,23.26,1.78,30.04,9959.46,2.7,21.0,1,146,10,33,29647.22,16660.76,757
6,28,12830.41,128.3,44,29.55,1.84,28.64,9246.4,2.9,20.3,1,91,13,31,28137.77,15307.37,757
6,31,12488.67,124.89,40,27.5,1.78,33.08,10582.43,2.74,22.6,1,147,11,29,28589.61,16100.94,757
9,29,12008.23,120.08,34,29.41,1.78,27.04,7856.91,2.98,26.4,1,147,10,24,27323.25,15315.02,757
10,27,11957.3,119.57,33,30.3,1.78,28.78,8631.17,3.03,27.3,1,147,10,23,27327.58,15370.28,756
5,35,11832.31,118.32,42,23.81,1.82,27.91,8013.48,2.62,21.5,1,147,10,32,26215.42,14383.11,757
6,27,11797.96,117.98,45,24.44,1.77,29.81,9343.08,2.75,19.9,1,91,11,34,27110.64,15312.69,757
5,34,11754.73,117.55,43,23.26,1.8,28.52,8249.71,2.58,21.0,1,147,10,33,26479.45,14724.72,757
11,26,11703.72,117.04,33,30.3,1.78,28.07,8238.48,3.0,27.6,1,147,10,23,26765.67,15061.95,756
7,29,11597.8,115.98,39,28.21,1.75,32.7,10082.92,2.71,23.1,1,147,11,28,27128.55,15530.75,757
6,33,11482.89,114.83,38,23.68,1.76,30.88,9080.2,2.73,23.8,1,147,9,29,26528.49,15045.61,757
12,25,11347.82,113.48,34,29.41,1.76,26.25,7384.41,2.92,26.8,1,148,10,24,26368.88,15021.06,756
13,23,11254.01,112.54,34,29.41,1.72,27.06,7941.36,2.9,26.7,1,147,10,24,26799.34,15545.33,756
11,25,11241.73,112.42,34,29.41,1.71,28.1,8360.82,2.89,26.9,1,147,10,24,27167.27,15925.54,756
15,20,11133.45,111.33,34,29.41,1.71,26.28,7671.29,2.88,26.7,1,147,10,24,26712.79,15579.34,756
14,22,11127.07,111.27,33,30.3,1.71,26.55,7777.32,2.93,27.4,1,147,10,23,26763.76,15636.69,756
14,21,11039.61,110.4,34,29.41,1.7,27.01,7931.82,2.87,26.7,1,147,10,24,26833.41,15793.8,756
8,33,10949.35,109.49,30,30.0,1.77,25.31,6954.06,3.09,30.0,2,152,9,21,25137.42,14188.07,757
13,22,10857.63,108.58,35,28.57,1.67,28.53,8479.63,2.81,26.0,1,147,10,25,27143.68,16286.05,756
12,24,10844.0,108.44,34,29.41,1.69,28.07,8191.22,2.86,26.8,1,147,10,24,26560.0,15716.01,756
5,30,10829.24,108.29,47,25.53,1.66,33.14,10419.98,2.57,19.1,1,91,12,35,27248.57,16419.33,757
8,21,10817.62,108.18,50,24.0,1.7,27.01,7781.0,2.42,18.1,1,90,12,38,26327.65,15510.03,866
9,28,10816.63,108.17,34,29.41,1.69,30.25,8781.32,2.85,26.5,1,147,10,24,26383.29,15566.66,757
8,34,10686.49,106.86,29,31.03,1.81,25.31,6638.74,3.16,31.0,1,154,9,20,23900.22,13213.72,757
7,28,10639.1,106.39,40,30.0,1.65,32.7,10091.45,2.78,22.5,1,92,12,28,27068.66,16429.56,757
14,27,10622.74,106.23,29,24.14,1.78,26.77,7159.88,3.12,31.4,2,153,7,22,24302.59,13679.85,756
