fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
6,27,-1282.28,-12.82,41,41.46,0.75,25.13,2599.79,-1.46,24.6,1,99,17,24,3911.93,5194.21,1910
5,30,-1377.34,-13.77,41,41.46,0.74,25.17,2612.53,-1.62,24.3,1,99,17,24,3873.76,5251.1,1910
6,26,-1392.17,-13.92,43,39.53,0.73,22.95,2333.64,-1.61,23.4,0,99,17,26,3776.57,5168.74,1910
7,23,-1496.55,-14.97,44,38.64,0.73,21.1,2109.79,-1.65,23.0,0,99,17,27,4008.11,5504.66,2071
5,32,-1535.61,-15.36,42,38.1,0.71,26.64,2766.18,-1.83,23.7,1,99,16,26,3839.22,5374.83,1910
5,29,-1562.57,-15.63,43,37.21,0.71,27.35,2803.31,-1.81,23.2,1,99,16,27,3820.28,5382.85,1910
6,30,-1601.28,-16.01,40,40.0,0.7,26.15,2715.25,-1.94,25.0,1,99,16,24,3799.45,5400.73,1910
5,31,-1610.43,-16.1,42,40.48,0.7,26.41,2741.6,-2.0,23.7,1,99,17,25,3767.92,5378.35,1910
12,20,-1617.85,-16.18,37,37.84,0.67,24.84,2541.59,-2.23,27.2,1,100,14,23,3322.78,4940.63,1910
8,23,-1625.8,-16.26,41,43.9,0.69,25.09,2509.06,-1.93,24.8,1,99,18,23,3605.29,5231.09,2071
7,25,-1659.27,-16.59,42,40.48,0.69,25.88,2588.28,-1.93,24.0,1,99,17,25,3688.47,5347.74,2071
11,24,-1672.63,-16.73,35,37.14,0.66,25.43,2606.4,-2.38,28.5,1,100,13,22,3267.69,4940.32,1910
8,21,-1674.11,-16.74,46,39.13,0.7,22.54,2254.34,-1.86,22.0,0,99,18,28,3989.21,5663.32,2071
8,20,-1681.0,-16.81,47,38.3,0.71,22.69,2269.05,-1.8,21.5,1,99,18,29,4147.1,5828.1,2071
6,29,-1699.58,-17.0,41,41.46,0.68,26.63,2764.11,-2.12,24.4,1,99,17,24,3695.7,5395.28,1910
7,24,-1701.34,-17.01,43,39.53,0.68,24.11,2410.95,-2.01,23.5,0,99,17,26,3614.65,5315.99,2071
11,21,-1700.95,-17.01,38,36.84,0.67,25.17,2567.72,-2.3,26.4,2,100,14,24,3380.16,5081.11,1910
10,21,-1704.7,-17.05,40,35.0,0.67,24.76,2499.72,-2.15,25.2,1,99,14,26,3504.97,5209.67,1910
5,33,-1710.7,-17.11,44,36.36,0.68,26.36,2664.6,-2.07,22.7,1,99,16,28,3713.19,5423.9,1910
7,27,-1710.88,-17.11,40,37.5,0.69,26.42,2761.47,-2.11,24.9,1,99,15,25,3749.12,5460.0,1910
6,28,-1714.95,-17.15,41,41.46,0.68,26.52,2752.55,-2.14,24.4,1,99,17,24,3676.63,5391.58,1910
7,29,-1716.63,-17.17,39,38.46,0.68,27.62,2887.1,-2.13,25.7,1,100,15,24,3723.82,5440.44,1910
10,20,-1719.37,-17.19,39,35.9,0.66,21.55,2155.08,-2.31,26.0,2,99,14,25,3397.62,5116.98,2071
5,20,-1726.15,-17.26,56,35.71,0.73,22.26,2225.58,-1.63,17.9,1,98,20,36,4720.11,6446.26,2071
11,20,-1725.74,-17.26,40,35.0,0.66,25.29,2579.54,-2.29,25.1,1,99,14,26,3356.93,5082.67,1910
5,28,-1733.53,-17.34,45,35.56,0.67,26.94,2789.87,-2.08,22.3,0,99,16,29,3547.6,5281.12,1910
9,27,-1738.91,-17.39,37,40.54,0.67,31.19,3285.26,-2.27,26.9,1,100,15,22,3501.05,5239.97,1910
8,30,-1741.96,-17.42,36,41.67,0.66,29.75,3142.37,-2.35,27.7,1,100,15,21,3388.5,5130.46,1910
9,23,-1746.8,-17.47,41,36.59,0.67,27.41,2795.8,-2.16,24.6,1,99,15,26,3528.39,5275.19,1910
13,22,-1749.8,-17.5,35,37.14,0.66,24.37,2504.78,-2.46,28.6,1,100,13,22,3379.54,5129.34,1910
9,21,-1755.31,-17.55,41,39.02,0.67,25.35,2551.84,-2.18,24.8,1,99,16,25,3489.13,5244.43,1910
10,22,-1759.67,-17.6,39,35.9,0.66,25.22,2573.24,-2.36,25.7,1,100,14,25,3385.82,5145.5,1910
8,27,-1765.23,-17.65,39,38.46,0.67,29.68,3101.72,-2.22,25.6,1,100,15,24,3618.61,5383.84,1910
6,20,-1767.96,-17.68,51,33.33,0.71,22.39,2239.16,-1.86,19.7,1,98,17,34,4227.4,5995.36,2071
14,21,-1769.63,-17.7,34,38.24,0.66,24.7,2539.56,-2.54,29.5,1,100,13,21,3382.33,5151.95,1910
7,28,-1774.33,-17.74,40,40.0,0.67,27.43,2868.11,-2.23,24.9,1,99,16,24,3672.82,5447.16,1910
5,27,-1789.24,-17.89,46,36.96,0.67,27.39,2835.98,-2.14,21.9,0,99,17,29,3584.94,5374.18,1910
9,26,-1810.34,-18.1,38,39.47,0.67,30.83,3241.9,-2.29,26.2,1,100,15,23,3634.89,5445.23,1910
5,34,-1817.81,-18.18,44,36.36,0.67,26.27,2626.67,-2.2,22.7,1,99,16,28,3706.02,5523.83,2053
7,31,-1829.0,-18.29,38,39.47,0.66,30.66,3172.91,-2.36,26.3,1,100,15,23,3556.68,5385.69,1910
8,26,-1833.76,-18.34,40,37.5,0.66,29.2,3051.98,-2.34,25.0,1,100,15,25,3514.77,5348.53,1910
7,26,-1836.61,-18.37,40,42.5,0.66,26.85,2786.81,-2.35,25.0,1,99,17,23,3505.59,5342.21,1910
12,23,-1837.72,-18.38,34,38.24,0.64,24.25,2485.5,-2.64,29.4,1,100,13,21,3292.48,5130.2,1910
12,22,-1843.55,-18.44,35,34.29,0.65,26.99,2793.73,-2.57,28.5,1,100,12,23,3365.48,5209.02,1910
8,28,-1862.57,-18.63,38,39.47,0.65,29.89,3092.79,-2.45,26.3,2,100,15,23,3471.0,5333.57,1910
6,32,-1863.87,-18.64,39,38.46,0.66,29.09,3010.68,-2.32,25.6,1,100,15,24,3692.94,5556.81,1910
10,23,-1864.26,-18.64,39,35.9,0.64,26.64,2717.95,-2.55,25.7,2,100,14,25,3287.9,5152.17,1910
