fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
14,35,-1439.64,-14.4,44,15.91,0.36,17.95,1794.62,-8.07,22.0,1,143,7,37,801.34,2240.98,2034
15,35,-1500.39,-15.0,44,13.64,0.32,18.24,1824.17,-8.98,22.0,1,144,6,38,714.23,2214.63,2034
15,31,-1510.14,-15.1,45,15.56,0.33,18.34,1833.54,-8.4,21.8,1,141,7,38,747.22,2257.36,2034
15,32,-1541.32,-15.41,45,15.56,0.31,18.92,1892.08,-9.07,21.7,1,142,7,38,698.11,2239.43,2034
15,33,-1541.87,-15.42,45,15.56,0.32,18.93,1892.61,-8.97,21.7,1,143,7,38,728.75,2270.62,2034
12,35,-1551.59,-15.52,46,15.22,0.32,18.73,1873.22,-8.52,21.2,1,141,7,39,745.31,2296.91,2034
15,30,-1561.63,-15.62,47,14.89,0.32,18.83,1883.08,-8.6,21.0,1,141,7,40,745.82,2307.46,2033
15,34,-1574.93,-15.75,48,12.5,0.33,19.24,1924.31,-8.58,20.2,1,144,6,42,765.98,2340.91,2034
14,34,-1583.08,-15.83,46,15.22,0.31,19.32,1932.12,-9.21,21.1,1,142,7,39,694.88,2277.96,2034
12,33,-1592.07,-15.92,50,14.0,0.35,19.12,1912.15,-8.09,19.8,1,141,7,43,845.42,2437.49,2034
14,32,-1591.87,-15.92,47,14.89,0.32,19.12,1912.16,-8.65,20.9,1,141,7,40,743.04,2334.9,2034
13,33,-1592.74,-15.93,47,14.89,0.32,19.13,1912.8,-8.65,21.0,1,141,7,40,743.1,2335.84,2034
14,31,-1602.92,-16.03,48,14.58,0.32,19.51,1951.14,-8.64,20.6,1,141,7,41,741.54,2344.47,2034
11,35,-1631.03,-16.31,51,13.73,0.34,19.5,1949.63,-8.21,19.3,1,141,7,44,845.18,2476.2,2034
13,34,-1632.84,-16.33,48,14.58,0.31,19.52,1951.57,-8.77,20.3,1,141,7,41,739.51,2372.35,2034
13,35,-1642.22,-16.42,46,15.22,0.28,19.61,1960.6,-10.23,21.0,1,141,7,39,633.9,2276.12,2034
13,31,-1652.12,-16.52,50,14.0,0.34,19.7,1969.91,-8.3,20.0,1,141,7,43,843.96,2496.08,2034
14,29,-1663.53,-16.64,51,13.73,0.35,20.09,2009.23,-7.94,19.7,1,141,7,44,877.91,2541.45,2034
14,30,-1672.69,-16.73,49,14.29,0.31,20.18,2018.01,-8.89,20.4,1,141,7,42,738.08,2410.77,2034
14,33,-1682.17,-16.82,47,14.89,0.27,19.99,1999.02,-10.36,20.7,1,141,7,40,631.75,2313.92,2034
13,24,-1683.81,-16.84,53,13.21,0.37,19.06,1905.59,-7.49,19.5,1,88,7,46,1008.33,2692.14,2034
11,34,-1691.26,-16.91,51,13.73,0.33,20.08,2007.57,-8.41,19.5,1,141,7,44,841.57,2532.83,2034
12,32,-1690.93,-16.91,51,13.73,0.33,20.07,2007.25,-8.41,19.6,1,141,7,44,841.16,2532.09,2034
12,26,-1702.76,-17.03,55,12.73,0.37,19.24,1924.04,-7.5,18.8,1,88,7,48,1004.92,2707.68,2034
12,34,-1704.27,-17.04,52,13.46,0.32,20.2,2020.08,-8.58,19.0,1,141,7,45,801.72,2505.99,2034
14,25,-1705.12,-17.05,52,13.46,0.38,20.21,2020.9,-7.2,19.8,1,142,7,45,1030.25,2735.37,2034
15,24,-1705.34,-17.05,52,13.46,0.37,20.21,2021.11,-7.33,19.7,1,142,7,45,1001.61,2706.95,2033
14,28,-1714.14,-17.14,50,14.0,0.34,20.3,2029.58,-8.09,20.2,1,141,7,43,875.95,2590.1,2034
13,32,-1723.19,-17.23,51,13.73,0.3,20.38,2038.29,-9.0,19.4,1,141,7,44,735.01,2458.21,2034
15,27,-1724.18,-17.24,51,13.73,0.34,20.67,2067.37,-8.14,19.8,1,141,7,44,875.41,2599.59,2033
15,25,-1725.68,-17.26,51,13.73,0.35,20.69,2068.8,-7.81,20.0,1,141,7,44,935.05,2660.73,2033
13,30,-1732.8,-17.33,52,13.46,0.34,20.48,2047.53,-8.17,19.3,1,141,7,45,874.87,2607.67,2034
13,29,-1741.85,-17.42,53,13.21,0.33,20.56,2056.24,-8.15,19.0,1,141,7,46,872.24,2614.09,2034
14,23,-1763.76,-17.64,55,12.73,0.36,19.83,1983.41,-7.7,18.9,1,88,7,48,1003.16,2766.92,2034
15,26,-1764.38,-17.64,52,13.46,0.33,21.06,2105.9,-8.25,19.6,1,141,7,45,872.23,2636.62,2033
15,28,-1774.27,-17.74,50,14.0,0.31,21.15,2115.38,-8.64,20.1,1,141,7,43,805.91,2580.18,2033
10,30,-1782.84,-17.83,57,12.28,0.34,20.3,2030.05,-8.17,17.8,1,88,7,50,931.74,2714.58,2034
13,25,-1784.38,-17.84,54,12.96,0.36,20.32,2031.54,-7.73,19.1,1,88,7,47,999.84,2784.22,2034
14,24,-1783.94,-17.84,54,12.96,0.36,20.31,2031.12,-7.73,19.1,1,88,7,47,1001.78,2785.72,2034
12,25,-1789.3,-17.89,55,12.73,0.36,19.5,1949.52,-7.82,18.8,1,88,7,48,1007.37,2796.67,2034
12,31,-1790.85,-17.91,55,12.73,0.33,21.03,2103.37,-8.25,18.3,1,141,7,48,869.5,2660.35,2034
11,31,-1792.04,-17.92,55,12.73,0.34,21.05,2104.51,-7.97,18.4,1,142,7,48,928.81,2720.84,2034
11,28,-1793.22,-17.93,58,12.07,0.36,20.4,2040.11,-7.68,17.7,1,88,7,51,998.14,2791.36,2034
14,27,-1793.05,-17.93,52,13.46,0.33,21.05,2105.48,-8.27,19.5,1,141,7,45,867.77,2660.81,2034
12,24,-1799.13,-17.99,56,12.5,0.37,19.59,1959.16,-7.67,18.4,1,88,7,49,1046.09,2845.22,2034
13,26,-1803.76,-18.04,53,13.21,0.35,20.5,2050.34,-7.94,19.4,1,89,7,46,970.33,2774.09,2034
11,33,-1811.13,-18.11,54,12.96,0.32,21.23,2122.87,-8.38,18.6,1,142,7,47,864.72,2675.84,2034
12,29,-1812.82,-18.13,54,12.96,0.34,21.24,2124.5,-8.09,18.8,1,142,7,47,928.76,2741.58,2034
13,27,-1824.07,-18.24,52,13.46,0.34,21.35,2135.32,-8.14,19.6,1,142,7,45,928.92,2752.99,2034
15,29,-1823.85,-18.24,52,13.46,0.29,21.63,2162.9,-9.32,19.2,1,141,7,45,730.2,2554.05,2033
15,21,-1830.72,-18.31,56,12.5,0.35,19.9,1990.14,-7.9,18.6,1,88,7,49,1002.27,2832.99,2034
