fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
5,27,974.47,9.74,50,24.0,1.1,28.35,4049.51,0.89,17.0,1,103,12,38,10604.71,9630.24,1258
5,24,731.7,7.32,53,26.42,1.07,26.97,3736.03,0.77,16.2,1,103,14,39,10957.79,10226.1,1257
5,26,513.15,5.13,52,26.92,1.05,28.6,3980.24,0.69,16.5,1,103,14,38,10426.23,9913.08,1257
6,28,414.45,4.14,41,29.27,1.05,25.16,3355.74,0.73,20.5,1,103,12,29,9210.05,8795.6,1258
7,25,276.66,2.77,42,28.57,1.03,26.74,3647.06,0.65,20.3,1,103,12,30,9183.64,8906.98,1257
6,23,260.6,2.61,51,27.45,1.03,26.65,3565.41,0.6,17.0,1,103,14,37,10317.05,10056.44,1257
5,29,239.97,2.4,48,22.92,1.03,30.46,4210.77,0.61,17.6,1,104,11,37,9420.71,9180.74,1258
5,28,223.63,2.24,48,22.92,1.02,30.15,4143.23,0.6,17.5,1,103,11,37,9302.91,9079.28,1258
7,26,212.94,2.13,41,29.27,1.02,25.82,3420.47,0.64,20.7,1,103,12,29,9120.91,8907.97,1257
9,20,160.16,1.6,45,33.33,1.02,28.83,3932.57,0.59,19.2,1,103,15,30,9571.76,9411.59,1257
8,22,153.74,1.54,46,30.43,1.02,29.06,3990.41,0.58,18.7,1,103,14,32,9548.79,9395.04,1257
9,21,77.18,0.77,43,32.56,1.01,28.42,3802.3,0.56,19.9,1,103,14,29,8850.24,8773.06,1257
7,24,56.03,0.56,44,27.27,1.01,30.57,4247.46,0.55,19.5,1,103,12,32,9461.75,9405.72,1257
6,27,42.91,0.43,44,27.27,1.0,29.09,3947.74,0.53,19.2,1,103,12,32,8951.35,8908.44,1258
8,21,29.99,0.3,46,32.61,1.0,29.06,3941.23,0.53,18.7,1,103,15,31,9675.77,9645.78,1257
6,26,28.14,0.28,45,24.44,1.0,29.7,4006.29,0.53,18.9,1,103,11,34,9055.8,9027.66,1257
8,23,-48.71,-0.49,42,28.57,0.99,28.17,3754.23,0.51,20.3,1,103,12,30,9047.9,9096.61,1257
5,25,-58.32,-0.58,56,25.0,0.99,29.31,3942.28,0.45,15.4,1,103,14,42,10338.58,10396.9,1257
7,23,-64.24,-0.64,47,27.66,0.99,29.97,4079.15,0.48,18.3,1,103,13,34,9216.75,9280.99,1257
8,24,-177.87,-1.78,41,29.27,0.98,27.26,3541.07,0.45,20.7,1,103,12,29,8817.84,8995.71,1257
6,24,-210.08,-2.1,49,28.57,0.98,33.86,4694.82,0.41,17.5,1,103,14,35,9636.21,9846.29,1257
6,25,-293.54,-2.94,48,27.08,0.97,32.25,4375.35,0.38,17.8,1,103,13,35,9149.15,9442.7,1257
6,22,-401.2,-4.01,53,28.3,0.96,30.69,4155.71,0.33,16.3,1,103,15,38,10452.64,10853.84,1257
5,35,-409.41,-4.09,42,26.19,0.95,34.77,4985.42,0.3,20.1,1,154,11,31,8152.83,8562.25,1258
9,22,-502.05,-5.02,42,28.57,0.95,29.1,3767.07,0.29,20.2,1,103,12,30,8660.03,9162.08,1257
