fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
10,22,1557.47,15.57,44,25.0,1.16,30.24,4602.39,1.01,19.5,1,84,11,33,11078.42,9520.94,1281
11,20,1545.33,15.45,46,23.91,1.16,30.96,4779.11,1.0,18.6,1,84,11,35,11494.93,9949.6,1281
10,21,1531.2,15.31,47,25.53,1.15,30.94,4860.46,0.97,18.3,1,63,12,35,11632.38,10101.19,1281
9,24,1498.12,14.98,43,25.58,1.15,30.92,4728.13,1.0,19.9,1,85,11,32,11195.25,9697.14,1283
10,23,1479.87,14.8,40,27.5,1.16,30.58,4646.59,1.03,21.3,1,85,11,29,10846.16,9366.3,1202
10,24,1452.82,14.53,40,27.5,1.15,31.3,4793.0,1.02,21.2,1,85,11,29,10903.32,9450.5,1202
11,22,1405.15,14.05,40,27.5,1.15,31.88,4903.38,1.0,21.3,1,85,11,29,10959.84,9554.68,1202
6,35,1380.76,13.81,51,19.61,1.14,33.56,5212.88,0.66,17.2,1,98,10,41,11213.51,9832.75,918
9,25,1378.72,13.79,41,26.83,1.14,31.23,4746.41,0.98,20.9,1,85,11,30,11003.6,9624.88,1461
11,21,1365.07,13.65,42,26.19,1.15,31.44,4789.11,0.96,20.4,1,84,11,31,10761.24,9396.17,1281
9,23,1335.08,13.35,45,24.44,1.13,32.05,4911.78,0.92,19.1,1,84,11,34,11451.04,10115.97,1281
15,22,1175.49,11.75,37,21.62,1.13,33.47,5098.12,0.69,23.6,1,98,8,29,10240.03,9064.54,917
14,23,1151.28,11.51,38,21.05,1.12,34.41,5303.64,0.7,23.0,1,98,8,30,10680.59,9529.32,917
12,21,1114.25,11.14,40,27.5,1.11,33.33,5104.05,0.9,21.4,1,85,11,29,10856.75,9742.5,1202
12,20,917.43,9.17,43,25.58,1.09,34.15,5200.35,0.79,19.9,1,85,11,32,10583.24,9665.81,1283
6,34,881.29,8.81,52,19.23,1.09,34.53,5202.4,0.49,16.7,1,98,10,42,10784.61,9903.33,918
13,20,866.99,8.67,40,27.5,1.09,32.03,4704.29,0.81,21.4,1,85,11,29,10571.9,9704.92,1202
