fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
15,33,-1501.05,-15.01,31,16.13,0.38,19.58,1957.74,-10.31,27.5,1,138,5,26,925.53,2426.58,2051
15,34,-1576.8,-15.77,30,16.67,0.31,20.29,2029.42,-15.51,28.3,1,138,5,25,723.5,2300.3,2051
14,26,-1592.15,-15.92,35,22.86,0.41,20.57,2057.08,-4.87,25.7,1,139,8,27,1112.86,2705.02,2051
15,32,-1608.23,-16.08,32,15.62,0.36,20.59,2059.15,-10.65,26.9,1,138,5,27,923.44,2531.66,2051
15,35,-1615.56,-16.16,29,17.24,0.31,20.66,2066.09,-15.87,29.1,2,138,5,24,721.31,2336.86,2051
12,34,-1618.95,-16.19,34,14.71,0.39,20.82,2082.4,-9.59,25.7,1,139,5,29,1041.06,2660.01,2051
15,31,-1652.11,-16.52,32,15.62,0.36,21.01,2100.68,-10.83,26.9,1,138,5,27,927.46,2579.56,2051
10,33,-1662.22,-16.62,36,16.67,0.38,21.23,2123.27,-9.89,25.0,3,139,6,30,1039.22,2701.44,2051
15,25,-1670.41,-16.7,35,22.86,0.4,21.31,2131.01,-5.08,25.6,1,139,8,27,1108.35,2778.77,2051
11,33,-1672.7,-16.73,37,16.22,0.39,21.33,2133.17,-9.71,24.1,1,139,6,31,1051.76,2724.46,2051
10,32,-1675.91,-16.76,38,15.79,0.38,21.16,2115.62,-9.54,23.7,1,114,6,32,1038.11,2714.02,2051
12,35,-1682.28,-16.82,32,15.62,0.35,21.42,2142.22,-10.89,27.1,2,139,5,27,925.37,2607.65,2051
15,30,-1685.44,-16.85,31,16.13,0.35,21.32,2132.21,-10.67,28.0,1,138,5,26,924.83,2610.27,2051
13,33,-1687.6,-16.88,32,15.62,0.35,21.34,2134.26,-10.84,27.1,1,138,5,27,912.59,2600.19,2051
14,27,-1689.28,-16.89,35,22.86,0.39,21.49,2148.84,-9.57,25.4,1,139,8,27,1093.82,2783.1,2051
12,30,-1691.45,-16.91,37,21.62,0.39,21.51,2150.89,-9.7,24.2,1,139,8,29,1090.99,2782.44,2051
11,35,-1695.22,-16.95,37,13.51,0.38,21.54,2154.45,-9.81,23.7,1,139,5,32,1040.24,2735.46,2051
11,32,-1700.46,-17.0,37,18.92,0.39,21.59,2159.39,-9.79,24.1,1,139,7,30,1079.06,2779.51,2051
12,33,-1702.77,-17.03,36,13.89,0.38,21.62,2161.58,-9.88,24.5,1,139,5,31,1037.49,2740.25,2051
13,34,-1707.51,-17.08,32,15.62,0.35,21.53,2153.11,-10.95,27.1,1,138,5,27,909.71,2617.22,2051
14,32,-1710.41,-17.1,32,15.62,0.35,21.56,2155.84,-10.85,27.1,1,138,5,27,920.83,2631.23,2051
12,32,-1713.7,-17.14,37,13.51,0.38,21.72,2171.9,-9.79,23.9,1,139,5,32,1038.91,2752.61,2051
10,35,-1715.5,-17.15,38,18.42,0.38,21.74,2173.6,-9.82,23.5,1,139,7,31,1062.43,2777.92,2051
15,26,-1715.32,-17.15,36,19.44,0.39,21.73,2173.43,-9.49,24.7,1,139,7,29,1095.62,2810.94,2051
10,34,-1722.03,-17.22,38,18.42,0.38,21.8,2179.78,-9.79,23.6,1,139,7,31,1061.98,2784.01,2051
9,34,-1725.24,-17.25,38,15.79,0.38,21.62,2162.34,-9.72,23.6,1,114,6,32,1039.07,2764.31,2051
13,29,-1726.54,-17.27,36,19.44,0.38,21.84,2184.03,-9.84,24.7,1,139,7,29,1078.63,2805.17,2051
11,34,-1728.29,-17.28,38,13.16,0.38,21.86,2185.69,-9.8,23.3,1,139,5,33,1038.41,2766.7,2051
13,28,-1733.46,-17.33,37,21.62,0.39,21.91,2190.57,-9.65,24.3,1,139,8,29,1092.62,2826.08,2051
11,31,-1740.54,-17.41,37,16.22,0.38,21.97,2197.26,-9.99,24.2,1,139,6,31,1061.17,2801.71,2051
15,24,-1744.14,-17.44,37,18.92,0.38,21.69,2168.96,-5.31,24.3,1,136,7,30,1057.86,2802.01,2051
