fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
11,29,4222.14,42.22,116,37.07,1.72,8.18,1121.67,3.28,40.7,1,177,43,73,10125.45,5903.31,2431
14,23,4072.07,40.72,123,36.59,1.66,9.45,1294.46,3.08,38.0,1,170,45,78,10246.01,6173.93,2584
11,28,4060.76,40.61,122,37.7,1.66,8.91,1229.48,3.07,38.6,1,170,46,76,10229.55,6168.79,2584
8,33,4057.09,40.57,129,35.66,1.62,7.94,1095.53,2.81,36.6,1,255,46,83,10582.84,6525.75,2569
12,28,4026.61,40.27,115,37.39,1.69,8.31,1133.76,3.21,41.1,1,177,43,72,9878.27,5851.66,2431
12,27,4001.61,40.02,117,36.75,1.67,9.17,1251.19,3.12,40.2,1,172,43,74,10008.42,6006.81,2584
10,30,3997.93,39.98,122,36.89,1.64,8.13,1118.21,3.01,38.7,1,177,45,77,10255.76,6257.83,2569
6,35,3984.08,39.84,148,33.11,1.59,8.52,1159.65,2.68,32.0,1,169,49,99,10760.75,6776.66,2691
9,32,3975.6,39.76,121,35.54,1.64,7.22,987.14,2.94,39.0,1,256,43,78,10185.91,6210.31,2569
13,26,3974.91,39.75,115,37.39,1.67,8.28,1125.12,3.15,40.9,1,172,43,72,9882.67,5907.76,2431
11,25,3965.21,39.65,137,36.5,1.6,9.92,1352.72,2.86,34.2,1,169,50,87,10528.7,6563.49,2690
15,22,3933.92,39.34,122,36.89,1.64,9.63,1306.93,3.04,38.3,1,170,45,77,10084.35,6150.43,2584
12,26,3931.61,39.32,125,35.2,1.62,9.83,1340.66,2.94,37.5,1,170,44,81,10236.29,6304.68,2584
13,33,3926.94,39.27,101,40.59,1.75,7.81,1140.09,3.06,47.1,1,282,41,60,9151.82,5224.88,2213
15,31,3910.87,39.11,98,40.82,1.77,7.04,1017.33,3.09,48.6,1,282,40,58,9018.23,5107.36,2213
14,25,3908.82,39.09,115,38.26,1.67,7.94,1070.12,3.12,41.0,1,177,44,71,9781.39,5872.56,2431
13,25,3907.93,39.08,121,36.36,1.63,9.89,1342.8,2.98,38.8,1,170,44,77,10088.9,6180.97,2584
6,34,3902.62,39.03,153,32.68,1.56,8.93,1203.97,2.56,30.8,1,169,50,103,10826.27,6923.65,2690
10,31,3898.91,38.99,118,35.59,1.64,8.26,1115.17,2.95,40.0,1,256,42,76,9981.9,6082.99,2569
7,35,3896.58,38.97,137,35.04,1.59,7.99,1087.83,2.67,34.6,1,255,48,89,10485.41,6588.84,2569
13,21,3896.76,38.97,137,35.77,1.56,10.95,1492.05,2.73,34.0,1,165,49,88,10843.4,6946.63,2675
12,22,3893.09,38.93,142,35.92,1.56,10.81,1487.44,2.7,32.7,1,165,51,91,10852.0,6958.91,2813
10,29,3884.23,38.84,127,37.01,1.62,8.84,1193.34,2.89,37.1,1,170,47,80,10161.86,6277.62,2584
11,24,3877.89,38.78,140,35.71,1.56,11.08,1530.44,2.69,33.3,1,169,50,90,10847.47,6969.58,2675
10,26,3869.84,38.7,141,35.46,1.57,10.47,1433.33,2.73,33.2,1,169,50,91,10655.28,6785.44,2690
14,32,3865.97,38.66,99,39.39,1.75,8.08,1179.15,3.06,48.2,1,282,39,60,9005.09,5139.12,2213
15,30,3863.8,38.64,100,40.0,1.74,7.5,1087.67,3.04,47.6,1,282,40,60,9071.83,5208.03,2213
15,24,3856.92,38.57,113,38.05,1.65,7.81,1043.57,3.13,41.7,1,177,43,70,9754.39,5897.47,2431
15,25,3853.73,38.54,112,38.39,1.65,7.59,1039.61,3.13,42.2,1,176,43,69,9747.82,5894.08,2187
11,30,3844.84,38.45,115,36.52,1.66,8.29,1110.38,3.04,41.1,1,256,42,73,9649.41,5804.57,2431
13,32,3824.2,38.24,103,38.83,1.73,7.74,1123.64,2.98,46.2,1,282,40,63,9048.14,5223.93,2213
9,31,3811.84,38.12,127,37.01,1.6,9.16,1259.2,2.85,37.1,1,170,47,80,10207.39,6395.54,2691
12,33,3806.98,38.07,105,38.1,1.7,7.53,1093.89,2.93,45.4,1,282,40,65,9210.49,5403.51,2213
14,31,3799.42,37.99,101,40.59,1.72,7.98,1157.06,2.99,47.2,1,282,41,60,9045.05,5245.63,2213
13,27,3798.09,37.98,114,38.6,1.65,8.3,1111.81,3.1,41.3,1,177,44,70,9658.53,5860.43,2431
14,26,3789.71,37.9,113,38.94,1.64,7.79,1038.38,3.09,41.8,1,177,44,69,9671.47,5881.76,2187
15,21,3784.18,37.84,125,37.6,1.62,9.37,1271.36,3.0,37.3,1,169,47,78,9902.8,6118.62,2691
8,34,3783.33,37.83,129,35.66,1.57,9.01,1237.97,2.65,36.8,1,256,46,83,10383.18,6599.85,2676
12,23,3782.03,37.82,138,36.23,1.54,11.16,1524.97,2.65,33.8,1,169,50,88,10757.69,6975.66,2675
14,24,3781.79,37.82,120,36.67,1.62,9.16,1234.12,2.94,39.2,1,171,44,76,9916.15,6134.36,2584
9,33,3780.32,37.8,123,34.15,1.61,7.81,1048.94,2.79,38.5,1,256,42,81,9980.41,6200.09,2569
