fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
5,21,-1574.0,-15.74,66,22.73,0.77,25.81,2931.7,-1.39,15.9,1,74,15,51,5387.31,6961.31,1317
14,27,-1597.95,-15.98,35,25.71,0.77,34.32,4389.82,-1.47,29.9,1,143,9,26,5207.27,6805.21,749
7,22,-1599.83,-16.0,54,25.93,0.76,24.06,2660.81,-1.47,19.8,1,81,14,40,5149.56,6749.39,1316
5,27,-1611.56,-16.12,59,23.73,0.77,29.85,3542.28,-1.45,17.7,1,81,14,45,5518.8,7130.37,1624
11,28,-1614.44,-16.14,38,26.32,0.77,33.26,4179.32,-1.34,27.7,1,143,10,28,5507.33,7121.77,744
13,30,-1618.1,-16.18,36,25.0,0.76,35.39,4591.69,-1.48,29.1,1,143,9,27,5235.43,6853.53,750
12,26,-1621.79,-16.22,38,26.32,0.77,33.64,4246.67,-1.35,27.5,1,143,10,28,5451.19,7072.98,743
12,31,-1623.28,-16.23,37,24.32,0.76,35.39,4589.11,-1.47,28.4,1,143,9,28,5235.49,6858.78,750
11,32,-1633.8,-16.34,36,25.0,0.76,35.43,4591.13,-1.52,29.2,1,143,9,27,5183.46,6817.26,750
12,30,-1639.04,-16.39,36,25.0,0.76,35.2,4542.6,-1.5,29.1,1,143,9,27,5227.89,6866.93,750
6,20,-1663.27,-16.63,62,24.19,0.76,25.41,2839.55,-1.54,17.1,1,73,15,47,5214.76,6878.03,1317
15,22,-1664.6,-16.65,38,26.32,0.76,29.95,3563.71,-1.39,28.3,1,143,10,28,5299.55,6964.15,743
10,30,-1683.91,-16.84,40,27.5,0.77,34.81,4439.96,-1.37,26.2,1,143,11,29,5642.2,7326.11,749
13,23,-1692.77,-16.93,41,26.83,0.77,32.2,3946.14,-1.36,26.4,1,143,11,30,5560.36,7253.12,743
13,29,-1712.7,-17.13,37,24.32,0.75,35.72,4604.3,-1.58,28.3,1,143,9,28,5173.77,6886.47,750
13,20,-1737.28,-17.37,47,25.53,0.77,31.46,3791.99,-1.45,23.1,1,148,12,35,5686.99,7424.27,820
5,20,-1754.77,-17.55,68,25.0,0.76,28.06,3216.01,-1.55,15.3,1,59,17,51,5464.61,7219.38,1317
12,27,-1760.63,-17.61,39,25.64,0.75,33.96,4237.25,-1.48,26.8,1,143,10,29,5420.4,7181.03,1304
13,28,-1804.43,-18.04,37,24.32,0.74,36.1,4629.53,-1.67,28.4,1,143,9,28,5220.93,7025.35,749
14,26,-1809.45,-18.09,35,25.71,0.74,35.41,4489.73,-1.71,30.0,1,143,9,26,5206.8,7016.26,1304
5,26,-1829.85,-18.3,60,25.0,0.74,30.7,3590.31,-1.7,17.4,1,81,15,45,5280.07,7109.92,1645
13,26,-1865.79,-18.66,39,23.08,0.74,33.55,4107.37,-1.63,26.9,1,143,9,30,5235.86,7101.65,743
10,31,-1866.78,-18.67,40,25.0,0.74,35.4,4457.47,-1.62,26.3,1,142,10,30,5353.15,7219.94,749
10,29,-1904.55,-19.05,41,26.83,0.75,35.92,4538.51,-1.6,25.7,1,143,11,30,5578.66,7483.21,1304
15,24,-1935.06,-19.35,35,25.71,0.72,32.21,3831.35,-1.85,30.7,1,143,9,26,4997.27,6932.33,743
5,22,-1977.13,-19.77,64,23.44,0.72,27.86,3098.12,-1.87,16.4,1,74,15,49,5111.22,7088.35,1317
12,25,-1977.72,-19.78,41,26.83,0.74,34.28,4183.71,-1.66,26.3,1,143,11,30,5503.55,7481.27,743
11,31,-1998.01,-19.98,37,24.32,0.72,36.3,4560.35,-1.9,28.5,1,143,9,28,5051.46,7049.47,750
6,23,-2010.44,-20.1,60,25.0,0.71,26.33,2856.01,-2.0,17.7,1,74,15,45,4810.68,6821.13,1646
11,29,-2031.79,-20.32,39,25.64,0.73,36.17,4515.96,-1.77,26.9,1,143,10,29,5418.11,7449.9,1304
13,24,-2072.63,-20.73,41,24.39,0.72,34.26,4131.35,-1.79,26.2,1,143,10,31,5359.0,7431.63,743
13,25,-2078.41,-20.78,39,25.64,0.71,33.33,3959.32,-1.84,27.5,1,143,10,29,5086.47,7164.89,743
