fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
15,34,-1045.3,-10.45,37,5.41,0.22,10.22,1022.21,-7.56,26.3,1,126,2,35,296.32,1341.62,2028
15,27,-1059.15,-10.59,41,14.63,0.24,10.48,1048.42,-7.18,24.2,0,108,6,35,341.51,1400.67,2028
14,29,-1071.29,-10.71,41,14.63,0.24,10.48,1048.27,-7.36,24.0,1,108,6,35,333.82,1405.12,2029
15,26,-1079.84,-10.8,42,11.9,0.24,10.69,1069.13,-7.59,23.5,0,108,5,37,333.93,1413.77,2028
14,27,-1081.48,-10.81,42,11.9,0.24,10.71,1070.77,-7.61,23.5,0,108,5,37,338.55,1420.03,2029
15,29,-1082.54,-10.83,39,12.82,0.23,10.6,1059.55,-7.66,25.2,1,108,5,34,326.88,1409.43,2028
13,33,-1091.1,-10.91,42,11.9,0.24,10.68,1068.13,-7.35,23.3,1,108,5,37,340.18,1431.27,2029
14,28,-1094.43,-10.94,43,11.63,0.22,10.84,1083.74,-7.71,22.9,0,108,5,38,316.83,1411.26,2029
15,28,-1096.78,-10.97,41,14.63,0.23,10.74,1073.83,-7.51,24.0,1,108,6,35,333.65,1430.43,2028
14,35,-1103.06,-11.03,39,7.69,0.21,10.8,1080.13,-7.8,25.0,1,108,3,36,299.97,1403.03,2028
15,25,-1102.52,-11.03,42,11.9,0.24,10.92,1091.83,-7.7,23.6,0,108,5,37,340.79,1443.31,2029
14,34,-1114.89,-11.15,39,7.69,0.2,10.92,1091.98,-8.13,25.1,1,108,3,36,286.45,1401.34,2028
15,33,-1116.17,-11.16,39,7.69,0.2,10.93,1093.26,-8.14,25.1,1,108,3,36,286.53,1402.69,2028
12,35,-1123.34,-11.23,43,11.63,0.22,11.0,1100.46,-7.74,22.8,1,108,5,38,325.84,1449.18,2029
13,35,-1123.84,-11.24,41,9.76,0.2,11.01,1100.96,-8.07,23.8,1,108,4,37,288.67,1412.51,2029
15,30,-1125.01,-11.25,40,10.0,0.22,11.02,1102.13,-7.78,24.5,1,108,4,36,314.93,1439.94,2028
14,30,-1126.98,-11.27,41,12.2,0.22,11.04,1104.11,-7.84,24.0,1,108,5,36,326.39,1453.37,2029
13,31,-1131.36,-11.31,43,13.95,0.23,11.08,1108.5,-7.63,22.8,1,108,6,37,333.54,1464.9,2029
14,33,-1131.07,-11.31,40,10.0,0.21,11.08,1108.21,-8.08,24.5,1,108,4,36,300.11,1431.18,2028
15,35,-1132.16,-11.32,38,5.26,0.2,11.09,1109.29,-8.4,25.6,1,126,2,36,282.06,1414.22,2028
13,30,-1134.79,-11.35,42,14.29,0.23,11.12,1111.94,-7.54,23.4,1,108,6,36,341.57,1476.36,2029
13,28,-1146.45,-11.46,45,11.11,0.23,11.36,1135.82,-7.82,21.9,0,108,5,40,338.33,1484.78,2029
15,31,-1145.53,-11.46,40,10.0,0.21,11.23,1122.7,-8.16,24.6,1,108,4,36,299.83,1445.37,2028
14,31,-1146.79,-11.47,42,11.9,0.22,11.24,1123.96,-7.84,23.4,1,108,5,37,329.83,1476.62,2028
13,29,-1148.78,-11.49,44,11.36,0.23,11.38,1138.15,-7.94,22.3,0,108,5,39,338.23,1487.01,2029
