fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
15,25,-1115.55,-11.16,34,20.59,0.6,12.69,1291.51,-3.14,26.6,1,110,7,27,1667.72,2783.27,1854
15,23,-1130.38,-11.3,33,24.24,0.58,13.56,1390.92,-3.33,27.3,1,109,8,25,1562.86,2693.25,1645
11,34,-1187.14,-11.87,34,26.47,0.56,14.59,1504.99,-3.71,26.7,1,110,9,25,1495.86,2683.0,1645
14,26,-1187.15,-11.87,35,20.0,0.57,13.4,1363.11,-3.38,25.9,1,110,7,28,1604.93,2792.08,1854
15,24,-1187.82,-11.88,35,20.0,0.57,13.4,1363.77,-3.39,25.8,1,109,7,28,1582.01,2769.83,1854
14,25,-1202.95,-12.03,34,23.53,0.56,13.55,1378.91,-3.56,26.5,1,109,8,26,1549.63,2752.58,1854
11,35,-1215.67,-12.16,33,24.24,0.55,14.78,1523.15,-3.68,27.6,1,110,8,25,1495.82,2711.5,1645
13,28,-1236.97,-12.37,37,21.62,0.56,13.88,1412.93,-3.43,24.6,1,110,8,29,1604.84,2841.81,1887
13,26,-1257.36,-12.57,34,23.53,0.55,14.72,1508.61,-3.71,26.5,1,109,8,26,1555.56,2812.92,1645
14,27,-1297.55,-12.98,35,20.0,0.55,14.79,1510.97,-3.73,26.1,1,110,7,28,1580.07,2877.62,1854
13,27,-1321.86,-13.22,35,22.86,0.54,14.72,1497.81,-3.88,25.9,1,110,8,27,1527.13,2848.98,1854
13,33,-1356.27,-13.56,33,24.24,0.47,15.78,1619.62,-4.57,27.4,1,109,8,25,1218.92,2575.19,1854
15,26,-1373.5,-13.74,33,21.21,0.49,15.14,1539.24,-4.5,27.7,1,109,7,26,1303.68,2677.18,1854
12,28,-1387.78,-13.88,34,23.53,0.52,15.37,1563.73,-4.1,26.6,1,110,8,26,1520.96,2908.73,1855
10,34,-1401.13,-14.01,36,25.0,0.5,16.57,1708.32,-4.42,25.3,1,110,9,27,1421.87,2823.0,1645
14,32,-1405.86,-14.06,32,21.88,0.46,16.26,1669.21,-4.83,28.2,1,109,7,25,1214.94,2620.8,1854
12,34,-1411.38,-14.11,33,24.24,0.47,16.32,1674.73,-4.72,27.5,1,109,8,25,1271.16,2682.54,1854
14,24,-1427.09,-14.27,34,23.53,0.52,16.36,1677.33,-4.15,26.4,1,109,8,26,1545.93,2973.02,1645
13,32,-1439.89,-14.4,32,21.88,0.47,16.6,1703.24,-4.87,28.3,1,109,7,25,1262.85,2702.74,1854
13,34,-1443.81,-14.44,33,24.24,0.44,15.63,1584.85,-5.15,27.2,1,109,8,25,1118.46,2562.27,1854
9,35,-1448.54,-14.49,39,23.08,0.51,16.76,1721.92,-4.32,23.2,1,111,9,30,1484.07,2932.61,1886
12,33,-1457.98,-14.58,33,21.21,0.46,16.77,1721.33,-4.87,27.4,1,109,7,26,1261.53,2719.51,1854
9,34,-1458.69,-14.59,38,21.05,0.49,16.22,1653.01,-4.38,23.7,1,111,8,30,1428.25,2886.94,1886
14,31,-1458.82,-14.59,32,21.88,0.47,16.78,1722.17,-4.91,28.3,1,109,7,25,1274.52,2733.34,1854
13,35,-1467.51,-14.68,33,24.24,0.43,15.78,1598.35,-5.25,27.2,1,109,8,25,1105.77,2573.28,1854
12,35,-1475.35,-14.75,35,22.86,0.45,16.94,1738.7,-4.89,25.8,1,109,8,27,1218.75,2694.1,1854
9,33,-1480.13,-14.8,39,20.51,0.48,17.75,1838.52,-4.52,23.0,1,79,8,31,1358.85,2838.97,1646
10,32,-1486.57,-14.87,37,21.62,0.5,17.13,1759.95,-4.46,24.3,1,111,8,29,1481.13,2967.7,1855
14,30,-1497.27,-14.97,32,21.88,0.46,17.24,1770.95,-5.02,28.4,1,109,7,25,1270.87,2768.14,1854
15,22,-1501.81,-15.02,35,22.86,0.5,16.45,1673.16,-4.36,25.8,1,109,8,27,1497.0,2998.8,1645
10,33,-1514.61,-15.15,37,21.62,0.5,17.4,1787.99,-4.54,24.5,2,110,8,29,1488.11,3002.72,1886
14,28,-1514.89,-15.15,33,21.21,0.45,16.53,1680.63,-5.05,27.6,1,109,7,26,1258.27,2773.16,1854
12,27,-1516.07,-15.16,36,22.22,0.5,16.51,1678.21,-4.38,25.1,1,109,8,28,1529.6,3045.66,1645
14,23,-1516.9,-15.17,35,22.86,0.5,16.6,1688.26,-4.4,25.8,1,109,8,27,1498.21,3015.12,1645
13,24,-1521.31,-15.21,35,22.86,0.49,16.64,1692.67,-4.42,25.7,1,110,8,27,1471.29,2992.6,1645
12,32,-1522.1,-15.22,34,20.59,0.48,17.48,1795.77,-4.87,26.6,1,110,7,27,1394.53,2916.63,1854
12,29,-1530.38,-15.3,37,21.62,0.49,16.77,1706.34,-4.6,24.5,1,110,8,29,1447.83,2978.21,1854
8,35,-1530.65,-15.31,41,19.51,0.47,18.0,1858.81,-4.62,21.8,1,78,8,33,1369.52,2900.17,1646
10,35,-1536.76,-15.37,35,25.71,0.48,17.97,1854.61,-4.8,26.0,1,110,9,26,1420.09,2956.85,1645
11,33,-1537.39,-15.37,35,22.86,0.49,17.63,1811.06,-4.73,25.9,1,110,8,27,1468.6,3005.98,1854
13,29,-1539.24,-15.39,36,19.44,0.48,16.77,1704.98,-4.8,25.4,1,110,7,29,1416.98,2956.22,1854
15,27,-1539.76,-15.4,32,21.88,0.45,16.78,1705.5,-5.18,28.7,1,109,7,25,1255.96,2795.72,1854
12,30,-1547.05,-15.47,37,21.62,0.48,17.64,1810.11,-4.72,24.6,1,110,8,29,1447.99,2995.03,1854
12,31,-1548.96,-15.49,35,20.0,0.48,17.66,1812.02,-4.79,26.0,1,110,7,28,1456.9,3005.86,1854
13,25,-1548.76,-15.49,36,22.22,0.49,16.91,1720.12,-4.45,25.0,1,109,8,28,1496.12,3044.88,1645
11,32,-1553.54,-15.54,37,21.62,0.48,17.7,1816.6,-4.73,24.6,1,110,8,29,1446.96,3000.49,1854
14,33,-1558.24,-15.58,33,24.24,0.42,16.76,1699.28,-5.48,27.2,1,109,8,25,1110.99,2669.23,1854
13,31,-1561.59,-15.62,33,21.21,0.43,17.86,1835.26,-5.64,27.4,1,109,7,26,1179.55,2741.14,1854
15,30,-1563.22,-15.63,33,21.21,0.44,17.8,1826.57,-5.22,27.3,1,109,7,26,1223.56,2786.79,1854
14,34,-1569.06,-15.69,31,22.58,0.41,16.78,1699.9,-5.8,28.9,1,108,7,24,1068.23,2637.28,1854
12,26,-1579.36,-15.79,36,22.22,0.48,17.21,1750.71,-4.53,25.0,1,110,8,28,1470.08,3049.44,1645
15,35,-1582.6,-15.83,31,22.58,0.41,16.91,1713.44,-5.79,28.8,1,107,7,24,1083.33,2665.93,1853
10,31,-1585.45,-15.85,38,21.05,0.47,18.06,1855.19,-4.79,23.7,1,111,8,30,1393.42,2978.87,1645
15,32,-1589.36,-15.89,32,25.0,0.4,16.98,1720.2,-5.74,28.1,1,108,8,24,1067.3,2656.66,1854
14,35,-1590.53,-15.91,31,22.58,0.4,16.99,1721.37,-5.83,28.9,1,108,7,24,1071.05,2661.57,1853
11,30,-1599.26,-15.99,37,21.62,0.48,18.23,1872.64,-4.78,24.4,1,110,8,29,1456.71,3055.98,1855
13,30,-1598.88,-15.99,34,20.59,0.46,18.14,1861.95,-5.15,26.8,1,110,7,27,1381.57,2980.45,1854
8,34,-1611.44,-16.11,41,19.51,0.47,19.69,2056.66,-4.5,21.9,1,76,8,33,1446.5,3057.94,1646
15,34,-1619.08,-16.19,31,22.58,0.4,17.27,1749.92,-5.98,28.9,1,106,7,24,1064.27,2683.35,1853
15,31,-1638.46,-16.38,33,21.21,0.42,18.53,1901.81,-5.48,27.2,1,109,7,26,1202.51,2840.97,1854
11,29,-1639.69,-16.4,37,21.62,0.47,17.81,1812.04,-4.84,24.4,1,110,8,29,1476.86,3116.55,1645
15,29,-1647.04,-16.47,32,21.88,0.43,17.83,1813.06,-5.51,28.4,1,109,7,25,1254.14,2901.18,1854
11,31,-1682.03,-16.82,39,20.51,0.47,19.03,1955.41,-4.87,23.3,1,110,8,31,1479.38,3161.41,1886
12,25,-1681.88,-16.82,37,21.62,0.46,17.82,1803.56,-4.75,24.4,1,110,8,29,1460.37,3142.25,1673
15,21,-1686.62,-16.87,37,21.62,0.46,17.55,1769.64,-4.78,24.3,1,110,8,29,1457.37,3143.99,1673
11,27,-1696.96,-16.97,38,21.05,0.45,18.0,1822.03,-4.86,23.8,1,78,8,30,1415.91,3112.87,1645
14,22,-1704.9,-17.05,38,21.05,0.46,17.73,1787.92,-4.78,23.7,1,110,8,30,1453.36,3158.26,1673
10,30,-1716.2,-17.16,38,21.05,0.44,19.26,1975.64,-5.24,23.6,1,78,8,30,1355.47,3071.67,1646
15,33,-1717.44,-17.17,33,21.21,0.38,18.24,1848.28,-6.2,27.2,1,106,7,26,1050.48,2767.92,1853
11,25,-1719.19,-17.19,39,20.51,0.47,18.61,1893.54,-4.58,23.1,1,76,8,31,1500.11,3219.3,1673
8,33,-1723.61,-17.24,43,18.6,0.46,20.76,2168.83,-4.73,20.9,1,76,8,35,1440.04,3163.65,1646
8,32,-1727.6,-17.28,42,16.67,0.45,20.87,2181.22,-4.82,21.4,1,76,7,35,1407.47,3135.07,1646
13,23,-1732.12,-17.32,38,21.05,0.46,17.76,1785.72,-4.84,23.8,1,110,8,30,1464.74,3196.86,1673
14,29,-1757.35,-17.57,33,21.21,0.41,19.42,1986.47,-6.1,27.7,1,109,7,26,1215.04,2972.39,1854
9,30,-1759.75,-17.6,40,22.5,0.45,20.37,2108.0,-4.87,22.4,1,76,9,31,1437.27,3197.01,1646
12,23,-1764.92,-17.65,39,20.51,0.46,18.55,1875.9,-4.71,23.2,1,76,8,31,1491.32,3256.25,1673
9,31,-1771.33,-17.71,39,20.51,0.45,20.54,2127.15,-5.08,22.9,1,76,8,31,1426.12,3197.44,1646
15,28,-1779.1,-17.79,33,21.21,0.41,19.63,2008.22,-6.16,27.6,1,109,7,26,1219.36,2998.45,1854
10,26,-1781.2,-17.81,42,19.05,0.46,19.14,1945.82,-4.65,21.3,1,76,8,34,1489.98,3271.18,1673
13,22,-1780.85,-17.81,40,20.0,0.46,18.93,1919.81,-4.69,22.5,1,76,8,32,1491.38,3272.23,1673
11,28,-1811.09,-18.11,38,21.05,0.43,19.42,1973.24,-5.42,23.7,1,110,8,30,1383.44,3194.53,1645
9,32,-1825.37,-18.25,40,20.0,0.42,20.09,2054.87,-5.48,22.3,1,77,8,32,1348.82,3174.19,1646
10,29,-1826.44,-18.26,40,20.0,0.42,19.41,1968.11,-5.42,22.5,1,77,8,32,1341.98,3168.42,1646
11,26,-1827.12,-18.27,40,20.0,0.43,18.71,1880.71,-5.21,22.6,1,76,8,32,1359.41,3186.52,1673
11,24,-1827.68,-18.28,40,20.0,0.45,19.28,1951.92,-4.83,22.5,1,76,8,32,1484.21,3311.89,1673
10,28,-1840.52,-18.41,40,20.0,0.44,20.32,2080.84,-5.1,22.5,1,76,8,32,1428.73,3269.24,1646
12,24,-1842.99,-18.43,39,20.51,0.42,18.86,1896.58,-5.3,23.1,1,76,8,31,1356.79,3199.78,1673
