fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
13,35,-270.03,-2.7,26,30.77,0.87,11.85,1196.21,-3.84,37.1,2,139,8,18,1872.7,2142.73,1898
14,35,-385.58,-3.86,26,26.92,0.83,12.95,1307.31,-4.16,37.1,1,139,7,19,1847.76,2233.34,1897
15,35,-386.46,-3.86,25,28.0,0.82,12.96,1308.12,-4.29,38.6,2,139,7,18,1763.42,2149.89,1897
12,35,-404.06,-4.04,28,28.57,0.83,13.36,1353.04,-3.95,34.6,1,139,8,20,1926.88,2330.95,1019
13,34,-430.06,-4.3,27,29.63,0.81,13.3,1342.51,-4.3,35.8,1,139,8,19,1847.82,2277.88,1898
15,34,-430.6,-4.31,26,26.92,0.8,13.35,1348.47,-4.36,37.0,1,139,7,19,1772.75,2203.35,1897
7,26,-434.26,-4.34,42,21.43,0.84,14.31,1453.16,-3.47,23.0,1,140,9,33,2227.48,2661.74,1864
15,31,-456.64,-4.57,27,29.63,0.8,13.54,1366.81,-4.4,35.9,1,139,8,19,1852.98,2309.62,1898
14,34,-474.14,-4.74,27,25.93,0.8,13.7,1382.81,-4.42,35.9,1,139,7,20,1841.22,2315.35,1898
15,30,-474.32,-4.74,28,28.57,0.8,13.7,1382.98,-4.35,34.6,1,139,8,20,1879.64,2353.96,1898
14,31,-489.41,-4.89,28,28.57,0.79,13.84,1396.78,-4.4,34.7,1,139,8,20,1878.65,2368.06,1898
14,33,-503.2,-5.03,27,29.63,0.79,13.97,1409.38,-4.52,35.8,2,139,8,19,1849.8,2353.0,1898
15,32,-511.76,-5.12,27,25.93,0.78,14.04,1417.21,-4.54,35.7,1,139,7,20,1839.66,2351.42,1898
12,34,-522.45,-5.22,30,26.67,0.78,14.12,1424.53,-4.21,32.3,1,139,8,22,1885.27,2407.71,1898
6,31,-525.82,-5.26,40,22.5,0.8,15.19,1542.8,-3.98,23.8,1,140,9,31,2165.93,2691.76,1864
7,27,-526.93,-5.27,43,20.93,0.81,15.14,1537.45,-3.61,22.4,1,140,9,34,2241.02,2767.95,1864
7,28,-538.99,-5.39,42,21.43,0.8,15.3,1554.78,-3.94,22.9,1,140,9,33,2154.72,2693.72,1864
14,32,-541.25,-5.41,28,28.57,0.77,14.31,1444.17,-4.6,34.6,1,139,8,20,1835.62,2376.86,1898
8,22,-554.1,-5.54,43,20.93,0.81,15.52,1578.31,-3.69,22.7,1,140,9,34,2291.59,2845.69,1864
13,33,-553.61,-5.54,28,28.57,0.77,14.42,1455.48,-4.61,34.6,1,139,8,20,1832.54,2386.15,1898
7,25,-577.5,-5.78,43,18.6,0.79,15.6,1583.44,-3.79,22.4,1,140,8,35,2202.47,2779.97,1864
15,33,-579.86,-5.8,27,25.93,0.76,14.71,1484.93,-4.71,35.7,1,139,7,20,1825.58,2405.44,1897
13,32,-586.93,-5.87,30,26.67,0.76,14.65,1476.7,-4.37,32.4,1,139,8,22,1907.61,2494.54,1898
15,28,-598.55,-5.99,31,25.81,0.76,14.81,1494.11,-4.35,31.5,1,139,8,23,1933.6,2532.16,1898
14,29,-636.48,-6.36,32,25.0,0.76,15.15,1528.78,-4.18,30.5,1,139,8,24,1983.24,2619.72,1898
6,28,-642.63,-6.43,43,16.28,0.77,16.17,1641.73,-3.92,22.3,1,140,7,36,2205.82,2848.45,1940
6,27,-643.89,-6.44,43,18.6,0.77,16.18,1642.87,-3.96,22.3,1,140,8,35,2193.73,2837.62,1940
8,23,-647.66,-6.48,43,20.93,0.77,16.22,1647.25,-3.94,22.6,1,140,9,34,2215.22,2862.88,1864
15,29,-648.9,-6.49,30,26.67,0.74,15.21,1533.35,-4.79,32.5,1,139,8,22,1821.07,2469.97,1898
5,29,-661.0,-6.61,46,19.57,0.76,16.29,1652.67,-3.97,20.8,1,140,9,37,2109.18,2770.18,1940
6,33,-674.15,-6.74,40,25.0,0.74,16.41,1664.54,-5.2,23.8,1,140,10,30,1949.04,2623.19,1864
7,24,-692.02,-6.92,44,18.18,0.76,16.56,1680.2,-4.05,21.9,1,140,8,36,2187.73,2879.75,1940
6,34,-695.59,-6.96,39,25.64,0.73,16.6,1684.05,-5.32,24.4,1,140,10,29,1918.14,2613.73,1864
5,30,-704.61,-7.05,45,20.0,0.74,16.73,1698.1,-4.39,21.2,1,140,9,36,2024.55,2729.17,1940
5,32,-718.28,-7.18,44,15.91,0.75,16.85,1710.53,-4.33,21.5,1,140,7,37,2121.06,2839.34,1940
6,30,-718.57,-7.19,44,20.45,0.75,16.85,1710.79,-4.32,21.8,1,140,9,35,2122.56,2841.13,1940
13,31,-723.63,-7.24,33,24.24,0.72,15.94,1608.46,-4.42,29.5,1,139,8,25,1885.54,2609.17,1898
5,35,-736.16,-7.36,42,21.43,0.72,16.95,1719.99,-5.31,22.5,1,140,9,33,1933.59,2669.75,1940
11,34,-735.91,-7.36,37,21.62,0.72,16.05,1619.69,-4.22,26.2,1,139,8,29,1861.8,2597.71,1898
6,35,-742.82,-7.43,39,25.64,0.72,17.02,1727.0,-5.55,24.4,1,140,10,29,1890.6,2633.41,1864
12,33,-749.32,-7.49,35,22.86,0.71,16.17,1631.94,-4.52,27.8,1,139,8,27,1823.11,2572.42,1898
9,20,-750.55,-7.51,44,20.45,0.75,17.28,1756.98,-4.04,22.3,1,140,9,35,2271.94,3022.49,1864
13,22,-752.72,-7.53,36,25.0,0.74,17.25,1753.52,-4.01,26.8,1,140,9,27,2176.75,2929.47,1900
6,32,-755.2,-7.55,40,22.5,0.72,17.24,1751.42,-5.44,23.8,1,140,9,31,1947.96,2703.16,1864
11,35,-763.91,-7.64,34,20.59,0.7,16.31,1645.29,-4.67,28.5,1,139,7,27,1786.39,2550.31,1898
10,35,-768.29,-7.68,38,21.05,0.72,16.78,1693.08,-4.34,25.6,1,140,8,30,1930.01,2698.3,1899
5,28,-770.47,-7.7,47,19.15,0.73,17.26,1751.54,-4.27,20.5,1,140,9,38,2068.83,2839.29,1940
14,30,-772.58,-7.73,32,25.0,0.7,16.39,1653.21,-5.0,30.6,1,139,8,24,1810.29,2582.87,1898
12,32,-774.07,-7.74,34,20.59,0.71,16.4,1654.57,-4.51,28.5,1,139,7,27,1867.16,2641.23,1898
15,27,-774.45,-7.74,31,25.81,0.71,16.4,1654.93,-4.88,31.5,1,139,8,23,1888.49,2662.94,1898
5,34,-783.19,-7.83,42,21.43,0.71,17.48,1775.93,-5.44,22.5,1,140,9,33,1927.75,2710.94,1940
10,33,-793.93,-7.94,36,25.0,0.71,17.01,1716.4,-4.52,27.1,1,140,9,27,1923.58,2717.51,1899
5,31,-796.93,-7.97,45,17.78,0.73,17.55,1782.06,-4.53,21.1,1,140,8,37,2106.97,2903.9,1940
10,34,-804.85,-8.05,36,22.22,0.7,17.11,1726.33,-4.57,27.0,1,140,8,28,1920.18,2725.03,1899
6,29,-808.87,-8.09,44,20.45,0.72,17.66,1792.92,-4.58,21.8,1,140,9,35,2096.56,2905.43,1940
13,21,-808.53,-8.09,37,24.32,0.73,17.6,1785.81,-4.11,26.1,1,140,9,28,2151.01,2959.54,1900
11,32,-813.63,-8.14,35,25.71,0.7,17.19,1734.79,-4.66,27.8,1,140,9,26,1917.93,2731.57,1863
14,21,-816.7,-8.17,36,22.22,0.72,17.3,1755.84,-4.07,26.8,1,139,8,28,2096.01,2912.71,1900
9,28,-819.4,-8.19,35,25.71,0.7,17.7,1795.7,-4.85,27.5,1,140,9,26,1944.31,2763.71,1900
9,29,-828.89,-8.29,34,26.47,0.7,17.83,1810.48,-4.72,28.4,2,140,9,25,1948.92,2777.8,1900
12,23,-834.01,-8.34,37,24.32,0.72,17.83,1808.99,-4.17,26.1,1,140,9,28,2144.4,2978.41,1900
11,24,-834.75,-8.35,37,24.32,0.72,17.84,1809.66,-4.17,26.1,1,140,9,28,2144.33,2979.08,1900
14,26,-837.43,-8.37,34,23.53,0.7,17.46,1772.09,-4.62,28.8,1,139,8,26,1923.56,2760.99,1898
11,31,-841.95,-8.42,34,26.47,0.69,17.45,1760.54,-4.81,28.6,1,140,9,25,1901.35,2743.3,1863
11,33,-843.25,-8.43,35,22.86,0.69,17.03,1717.82,-4.6,27.7,1,139,8,27,1877.79,2721.03,1898
5,27,-846.01,-8.46,50,18.0,0.71,17.64,1782.79,-4.28,19.3,1,140,9,41,2079.65,2925.66,1940
5,33,-849.35,-8.49,43,18.6,0.69,18.07,1836.1,-5.62,21.9,1,140,8,35,1914.7,2764.04,1940
12,24,-852.83,-8.53,35,25.71,0.7,18.05,1832.26,-4.91,27.5,2,140,9,26,1948.13,2800.96,1900
5,26,-858.86,-8.59,50,18.0,0.71,17.75,1794.47,-4.25,19.3,1,140,9,41,2096.43,2955.3,1940
13,30,-861.06,-8.61,33,21.21,0.68,17.19,1734.11,-4.79,29.5,1,139,7,26,1852.43,2713.49,1898
9,27,-864.63,-8.65,37,24.32,0.71,18.1,1836.84,-4.27,26.2,1,140,9,28,2132.77,2997.41,1900
9,35,-865.36,-8.65,37,24.32,0.69,17.68,1784.88,-4.62,26.1,1,140,9,28,1928.65,2794.0,1899
14,20,-867.45,-8.67,36,25.0,0.71,17.7,1796.08,-4.19,26.9,1,139,9,27,2102.36,2969.81,1900
14,25,-871.42,-8.71,34,26.47,0.68,17.8,1807.18,-4.81,28.6,1,139,9,25,1884.61,2756.03,1863
10,25,-874.2,-8.74,38,23.68,0.71,18.19,1845.55,-4.21,25.5,1,140,9,29,2182.24,3056.44,1900
11,23,-874.16,-8.74,38,23.68,0.72,18.19,1845.5,-4.15,25.5,1,140,9,29,2257.95,3132.11,1900
13,27,-874.62,-8.75,34,26.47,0.68,17.83,1810.1,-4.83,28.7,1,139,9,25,1881.33,2755.95,1863
12,29,-878.73,-8.79,34,26.47,0.69,17.84,1810.32,-4.72,28.8,1,139,9,25,1918.23,2796.96,1863
15,24,-881.82,-8.82,34,23.53,0.68,17.89,1816.2,-4.86,28.7,1,139,8,26,1877.02,2758.84,1898
10,29,-886.11,-8.86,35,25.71,0.69,18.35,1862.53,-4.83,27.6,2,140,9,26,1946.49,2832.6,1900
10,31,-887.5,-8.87,35,22.86,0.68,18.37,1864.62,-4.87,27.6,2,140,8,27,1922.23,2809.73,1899
13,29,-888.06,-8.88,34,23.53,0.68,17.43,1758.79,-4.81,28.6,1,139,8,26,1866.41,2754.47,1898
6,25,-892.65,-8.93,47,17.02,0.7,18.36,1862.67,-4.51,20.6,1,140,8,39,2079.25,2971.9,1940
12,21,-892.97,-8.93,39,23.08,0.72,18.36,1862.61,-4.08,24.9,2,140,9,30,2285.34,3178.3,1900
12,25,-895.47,-8.95,33,24.24,0.68,18.43,1871.04,-4.98,29.2,2,140,8,25,1919.14,2814.62,1899
11,26,-896.7,-8.97,34,26.47,0.68,18.44,1872.16,-4.9,28.3,2,140,9,25,1939.55,2836.25,1900
13,28,-901.09,-9.01,34,23.53,0.67,17.55,1770.71,-4.86,28.6,1,139,8,26,1851.09,2752.18,1898
9,34,-903.05,-9.03,36,22.22,0.68,18.51,1878.77,-4.84,26.8,1,140,8,28,1929.13,2832.18,1899
11,27,-904.02,-9.04,34,23.53,0.68,18.51,1878.81,-4.99,28.4,2,140,8,26,1899.73,2803.75,1899
13,24,-903.9,-9.04,33,24.24,0.67,18.08,1835.55,-4.92,29.2,1,139,8,25,1861.73,2765.63,1899
8,21,-907.88,-9.08,46,19.57,0.7,18.5,1876.52,-4.38,21.2,1,140,9,37,2146.44,3054.32,1940
13,20,-907.84,-9.08,39,23.08,0.71,18.49,1876.14,-4.21,25.0,1,140,9,30,2234.13,3141.97,1900
14,23,-907.58,-9.08,33,30.3,0.67,18.12,1839.4,-4.92,29.3,1,139,10,23,1877.17,2784.76,1863
10,28,-908.94,-9.09,34,26.47,0.68,18.55,1883.29,-4.94,28.3,2,140,9,25,1937.23,2846.17,1900
10,30,-910.21,-9.1,35,22.86,0.68,18.56,1884.45,-4.92,27.7,2,140,8,27,1915.12,2825.34,1899
12,22,-912.66,-9.13,39,23.08,0.7,18.54,1880.53,-4.26,24.9,1,140,9,30,2154.04,3066.7,1900
9,32,-914.94,-9.15,35,25.71,0.68,18.61,1888.74,-4.92,27.6,2,140,9,26,1944.93,2859.87,1900
11,29,-915.75,-9.16,34,26.47,0.68,18.62,1890.32,-5.0,28.4,2,140,9,25,1933.94,2849.69,1899
10,32,-920.07,-9.2,35,25.71,0.68,18.66,1894.25,-4.98,27.7,1,140,9,26,1928.05,2848.12,1899
11,25,-921.25,-9.21,36,25.0,0.68,18.76,1906.79,-5.04,26.9,1,140,9,27,1953.88,2875.13,1900
9,30,-923.41,-9.23,35,25.71,0.68,18.68,1896.45,-4.95,27.5,2,140,9,26,1935.84,2859.25,1900
9,31,-924.18,-9.24,35,25.71,0.68,18.69,1897.15,-4.95,27.6,2,140,9,26,1935.72,2859.9,1900
10,27,-924.16,-9.24,35,25.71,0.68,18.69,1897.13,-4.92,27.6,1,140,9,26,1937.81,2861.97,1900
6,26,-928.94,-9.29,46,17.39,0.69,18.68,1895.68,-4.71,21.0,1,140,8,38,2042.19,2971.14,1940
15,26,-929.45,-9.29,34,23.53,0.66,17.81,1796.64,-4.94,28.7,1,139,8,26,1839.03,2768.48,1898
8,30,-930.2,-9.3,35,25.71,0.67,18.69,1896.48,-4.97,27.5,2,140,9,26,1910.05,2840.26,1900
14,27,-930.22,-9.3,34,23.53,0.67,17.81,1797.33,-4.94,28.6,1,139,8,26,1851.03,2781.24,1898
14,28,-932.3,-9.32,35,22.86,0.67,17.83,1799.24,-4.85,27.9,1,139,8,27,1853.04,2785.34,1898
12,26,-932.6,-9.33,33,24.24,0.67,18.76,1904.81,-5.13,29.2,2,140,8,25,1897.88,2830.48,1899
15,25,-937.78,-9.38,34,23.53,0.66,17.88,1804.25,-4.96,28.7,1,139,8,26,1846.32,2784.1,1898
12,31,-939.03,-9.39,35,22.86,0.66,17.89,1805.39,-4.87,27.8,1,139,8,27,1864.0,2803.03,1898
