fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
8,32,671.0,6.71,36,27.78,1.06,34.22,5186.23,0.94,27.7,1,130,10,26,12258.36,11587.36,784
12,33,523.93,5.24,29,37.93,1.06,25.4,3539.9,0.93,34.6,1,129,11,18,9953.65,9429.73,874
8,31,471.83,4.72,40,30.0,1.04,34.42,5125.14,0.78,24.8,1,119,12,28,11811.45,11339.61,1135
9,32,372.43,3.72,35,28.57,1.03,34.16,5093.59,0.79,28.4,1,130,10,25,11514.37,11141.94,784
12,34,341.47,3.41,28,39.29,1.04,26.51,3678.8,0.83,35.8,3,128,11,17,9399.75,9058.28,874
8,30,333.19,3.33,40,30.0,1.03,35.35,5315.24,0.71,24.8,1,119,12,28,12049.35,11716.16,1135
9,31,322.28,3.22,39,25.64,1.03,34.15,4998.73,0.73,25.5,1,130,10,29,11683.76,11361.48,784
7,32,226.27,2.26,42,28.57,1.02,34.53,5169.21,0.64,23.5,1,119,12,30,11920.78,11694.51,1135
10,35,219.26,2.19,30,33.33,1.02,24.66,3225.84,0.72,33.2,1,129,10,20,9575.44,9356.18,947
10,29,174.87,1.75,38,28.95,1.02,33.47,5006.07,0.64,26.2,1,118,11,27,11697.27,11522.4,784
9,30,157.95,1.58,39,28.21,1.01,33.55,4899.17,0.62,25.4,1,119,11,28,11627.25,11469.29,784
15,31,141.97,1.42,27,37.04,1.01,31.74,4715.65,0.74,37.0,1,126,10,17,10254.7,10112.73,694
13,31,84.77,0.85,27,40.74,1.01,28.74,4067.27,0.68,37.2,3,129,11,16,9886.86,9802.09,621
11,31,74.6,0.75,29,34.48,1.01,30.2,4282.66,0.65,34.6,1,130,10,19,9979.02,9904.42,746
11,30,-29.3,-0.29,31,32.26,1.0,30.33,4265.23,0.58,32.2,1,130,10,21,10621.36,10650.66,746
11,28,-30.34,-0.3,35,31.43,1.0,35.16,5168.42,0.58,28.5,1,114,11,24,11775.14,11805.47,784
11,34,-96.4,-0.96,31,32.26,0.99,26.34,3497.45,0.5,32.3,1,129,10,21,9570.05,9666.45,874
13,33,-102.73,-1.03,27,33.33,0.99,31.47,4544.18,0.55,37.1,2,128,9,18,9987.71,10090.44,694
11,24,-115.24,-1.15,38,31.58,0.99,35.39,5278.21,0.49,26.5,1,113,12,26,11550.77,11666.01,783
11,32,-115.42,-1.15,29,34.48,0.99,30.2,4223.33,0.51,34.6,1,129,10,19,9620.75,9736.18,746
9,29,-134.15,-1.34,41,29.27,0.99,36.42,5285.12,0.45,24.1,1,119,12,29,11556.85,11691.0,1135
10,28,-149.46,-1.49,36,30.56,0.99,36.28,5504.93,0.48,27.8,2,118,11,25,11767.12,11916.58,784
12,23,-168.61,-1.69,37,32.43,0.99,36.77,5717.54,0.48,27.3,1,113,12,25,12201.57,12370.17,783
14,30,-184.86,-1.85,26,38.46,0.98,29.58,4123.81,0.5,38.7,3,129,10,16,9443.76,9628.62,620
9,34,-196.75,-1.97,35,28.57,0.98,30.74,4118.06,0.43,28.5,1,130,10,25,10074.72,10271.47,746
13,35,-248.04,-2.48,27,33.33,0.97,27.3,3661.85,0.4,37.1,1,126,9,18,8720.99,8969.02,694
10,31,-254.77,-2.55,33,30.3,0.98,30.64,4172.1,0.42,30.2,1,130,10,23,10249.63,10504.4,746
11,35,-259.75,-2.6,30,36.67,0.97,28.13,3765.05,0.39,33.3,2,129,11,19,9153.13,9412.88,874
13,32,-262.0,-2.62,29,37.93,0.97,28.48,3878.33,0.41,34.6,1,129,11,18,9645.71,9907.7,621
11,33,-263.26,-2.63,31,32.26,0.97,29.87,4096.48,0.4,32.3,1,129,10,21,9840.11,10103.37,746
8,34,-285.53,-2.86,36,27.78,0.97,33.28,4649.5,0.39,27.6,1,130,10,26,10847.03,11132.56,1135
14,35,-300.64,-3.01,26,38.46,0.97,26.86,3561.34,0.37,38.7,2,126,10,16,8575.96,8876.6,694
