fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
14,21,-692.06,-6.92,34,29.41,0.76,17.52,1754.4,-1.33,30.6,1,90,10,24,2212.54,2904.6,1857
15,20,-694.38,-6.94,34,29.41,0.76,17.54,1756.46,-1.33,30.6,1,90,10,24,2216.0,2910.39,1857
13,22,-721.87,-7.22,35,31.43,0.77,18.9,1905.66,-1.32,29.7,1,91,11,24,2397.32,3119.19,1857
14,20,-777.03,-7.77,35,31.43,0.78,21.94,2300.74,-1.26,29.7,1,80,11,24,2760.38,3537.4,1910
13,23,-904.22,-9.04,35,25.71,0.7,19.47,1949.93,-1.78,29.6,1,90,9,26,2136.42,3040.64,1857
14,22,-1023.64,-10.24,34,26.47,0.68,20.56,2058.97,-2.03,30.5,3,90,9,25,2170.94,3194.58,1857
12,23,-1041.68,-10.42,37,27.03,0.69,21.16,2133.97,-1.95,28.0,1,91,10,27,2332.14,3373.82,1857
12,24,-1073.14,-10.73,36,25.0,0.66,21.0,2103.3,-2.12,28.8,1,90,9,27,2115.23,3188.36,1857
15,22,-1099.83,-11.0,33,27.27,0.66,21.74,2177.22,-2.2,31.5,2,90,9,24,2173.0,3272.83,1856
14,23,-1169.29,-11.69,34,26.47,0.65,22.2,2223.19,-2.33,30.6,2,90,9,25,2137.58,3306.87,1856
15,21,-1177.68,-11.78,34,26.47,0.64,22.27,2230.59,-2.35,30.6,3,90,9,25,2103.44,3281.11,1857
13,21,-1181.68,-11.82,36,30.56,0.66,22.94,2326.16,-2.19,28.9,1,80,11,25,2298.47,3480.15,1910
13,24,-1194.11,-11.94,34,26.47,0.63,22.07,2210.07,-2.43,30.6,3,90,9,25,2060.67,3254.78,1856
10,28,-1208.77,-12.09,35,25.71,0.64,22.2,2223.52,-2.38,29.3,3,90,9,26,2142.17,3350.94,1857
11,26,-1216.79,-12.17,36,25.0,0.64,22.27,2230.62,-2.37,28.6,1,90,9,27,2142.72,3359.51,1857
13,20,-1225.76,-12.26,38,31.58,0.66,23.15,2340.09,-2.13,27.4,1,79,12,26,2411.73,3637.48,1910
12,25,-1230.61,-12.31,35,25.71,0.63,22.39,2242.43,-2.42,29.4,1,90,9,26,2140.66,3371.27,1857
10,29,-1255.63,-12.56,35,25.71,0.63,22.58,2261.47,-2.45,29.4,3,90,9,26,2160.71,3416.34,1856
11,25,-1283.1,-12.83,37,27.03,0.63,22.75,2278.97,-2.48,27.8,1,90,10,27,2177.48,3460.58,1857
11,27,-1288.94,-12.89,36,25.0,0.62,22.91,2294.13,-2.52,28.5,1,90,9,27,2130.49,3419.43,1857
9,29,-1321.32,-13.21,36,25.0,0.62,22.3,2233.13,-2.58,28.5,1,90,9,27,2138.97,3460.29,1857
9,30,-1358.18,-13.58,38,23.68,0.61,22.79,2282.95,-2.59,27.1,1,90,9,29,2146.96,3505.14,1857
11,23,-1366.09,-13.66,39,30.77,0.64,24.29,2463.25,-2.37,26.6,1,79,12,27,2408.88,3774.97,1910
12,21,-1373.43,-13.73,40,30.0,0.64,24.12,2437.98,-2.37,26.0,1,79,12,28,2393.03,3766.46,1923
15,23,-1383.98,-13.84,33,24.24,0.6,23.65,2364.99,-2.83,31.5,2,89,8,25,2083.38,3467.36,1910
12,22,-1389.05,-13.89,39,30.77,0.63,24.38,2472.9,-2.43,26.6,1,79,12,27,2356.03,3745.08,1910
10,27,-1454.28,-14.54,38,23.68,0.59,23.49,2352.36,-2.85,27.1,1,90,9,29,2066.16,3520.43,1857
13,25,-1458.88,-14.59,36,25.0,0.59,24.54,2458.16,-2.91,28.9,1,90,9,27,2079.24,3538.12,1856
10,26,-1477.77,-14.78,39,25.64,0.6,24.12,2432.38,-2.79,26.4,1,91,10,29,2238.13,3715.9,1857
14,24,-1501.9,-15.02,34,23.53,0.58,24.69,2469.49,-3.05,30.6,2,89,8,26,2066.12,3568.02,1910
15,29,-1502.57,-15.03,33,21.21,0.57,24.37,2437.16,-3.32,31.7,3,106,7,26,1990.42,3493.0,1910
15,25,-1521.33,-15.21,34,20.59,0.59,25.05,2504.95,-3.07,30.7,1,107,7,27,2152.4,3673.72,1910
14,30,-1531.78,-15.32,33,21.21,0.56,24.63,2463.19,-3.4,31.6,3,106,7,26,1981.43,3513.21,1910
9,31,-1553.83,-15.54,37,24.32,0.58,25.18,2521.84,-2.97,27.9,3,90,9,28,2103.19,3657.01,1856
11,21,-1558.77,-15.59,39,30.77,0.62,25.0,2527.59,-2.62,26.5,1,79,12,27,2531.64,4090.42,1910
11,28,-1571.42,-15.71,36,25.0,0.57,25.38,2541.5,-3.14,28.8,1,90,9,27,2042.69,3614.11,1856
12,26,-1596.32,-15.96,36,25.0,0.56,25.76,2579.77,-3.17,28.8,1,90,9,27,2053.07,3649.39,1856
9,20,-1603.94,-16.04,45,33.33,0.64,24.33,2432.71,-2.47,23.0,1,76,15,30,2849.52,4453.46,2035
12,20,-1605.26,-16.05,40,30.0,0.61,25.41,2569.34,-2.65,25.9,1,79,12,28,2519.53,4124.78,1920
15,28,-1608.38,-16.08,34,20.59,0.55,25.39,2538.8,-3.47,30.8,1,106,7,27,1980.77,3589.15,1910
10,25,-1619.84,-16.2,40,27.5,0.59,25.84,2599.87,-2.86,25.8,1,79,11,29,2324.63,3944.47,1910
11,24,-1628.03,-16.28,39,25.64,0.57,25.29,2545.22,-3.02,26.5,1,80,10,29,2185.97,3814.0,1910
10,21,-1628.91,-16.29,44,31.82,0.62,26.14,2658.32,-2.52,23.5,1,79,14,30,2696.46,4325.37,1926
11,20,-1634.92,-16.35,42,28.57,0.62,26.06,2646.14,-2.58,24.7,1,79,12,30,2678.57,4313.49,1926
12,27,-1654.04,-16.54,36,22.22,0.54,25.56,2556.45,-3.4,28.8,1,89,8,28,1974.78,3628.82,1910
15,24,-1661.71,-16.62,35,20.0,0.55,26.11,2611.1,-3.3,29.6,1,107,7,28,2071.14,3732.86,1910
10,22,-1662.68,-16.63,40,30.0,0.6,26.29,2668.29,-2.77,25.8,1,79,12,28,2537.56,4200.23,1926
11,22,-1671.8,-16.72,39,30.77,0.59,26.74,2703.32,-2.91,26.6,1,79,12,27,2366.17,4037.97,1910
13,26,-1682.02,-16.82,37,21.62,0.55,26.15,2614.68,-3.34,28.1,1,89,8,29,2043.37,3725.38,1910
15,26,-1682.66,-16.83,35,22.86,0.55,26.51,2660.95,-3.48,29.8,1,106,8,27,2078.5,3761.17,1856
10,30,-1688.66,-16.89,37,21.62,0.54,26.3,2629.81,-3.31,27.9,2,89,8,29,2009.61,3698.26,1910
15,27,-1701.73,-17.02,36,22.22,0.55,26.49,2658.44,-3.48,29.1,1,106,8,28,2073.67,3775.39,1855
14,27,-1714.37,-17.14,36,22.22,0.56,27.02,2712.24,-3.44,28.9,1,107,8,28,2141.3,3855.67,1856
11,29,-1714.97,-17.15,37,21.62,0.53,26.11,2610.79,-3.48,28.1,1,89,8,29,1935.01,3649.98,1910
10,23,-1717.53,-17.18,39,30.77,0.58,26.32,2660.64,-2.99,26.5,1,79,12,27,2397.29,4114.82,1910
14,31,-1722.26,-17.22,34,20.59,0.53,25.2,2519.75,-3.81,30.7,1,106,7,27,1948.27,3670.52,1910
10,24,-1732.01,-17.32,40,30.0,0.58,27.45,2781.42,-2.97,25.9,1,79,12,28,2408.82,4140.83,1910
14,26,-1736.57,-17.37,36,19.44,0.55,26.77,2676.58,-3.49,28.9,1,107,7,29,2104.07,3840.64,1910
9,32,-1740.95,-17.41,38,21.05,0.53,26.26,2625.78,-3.38,27.2,1,89,8,30,2002.02,3742.97,1910
8,20,-1744.81,-17.45,50,30.0,0.61,26.07,2607.42,-2.62,20.5,1,77,15,35,2751.56,4496.37,2035
15,30,-1748.1,-17.48,34,20.59,0.53,25.28,2527.56,-3.82,30.8,2,107,7,27,1954.54,3702.65,1910
7,20,-1752.89,-17.53,54,31.48,0.64,26.03,2602.59,-2.42,18.9,0,76,17,37,3119.46,4872.35,2035
13,32,-1760.81,-17.61,33,21.21,0.52,26.67,2667.04,-3.86,31.5,3,106,7,26,1931.5,3692.31,1910
13,30,-1778.52,-17.79,35,22.86,0.53,27.06,2716.08,-3.76,29.9,1,106,8,27,2037.93,3816.45,1856
9,28,-1799.85,-18.0,39,23.08,0.54,26.47,2646.6,-3.42,26.2,1,80,9,30,2077.9,3877.75,1963
14,25,-1802.89,-18.03,37,18.92,0.54,27.36,2736.2,-3.47,28.0,1,107,7,30,2090.33,3893.22,1910
13,28,-1805.94,-18.06,37,18.92,0.54,27.57,2756.55,-3.62,28.1,1,107,7,30,2087.51,3893.45,1910
13,29,-1806.89,-18.07,37,21.62,0.54,27.45,2755.05,-3.63,28.3,1,107,8,29,2104.45,3911.34,1856
8,21,-1857.19,-18.57,49,30.61,0.59,27.09,2709.06,-2.83,21.0,1,77,15,34,2708.01,4565.2,2035
10,31,-1859.44,-18.59,37,18.92,0.51,26.89,2688.82,-3.72,28.1,1,108,7,30,1960.17,3819.61,1910
9,23,-1866.56,-18.67,44,31.82,0.58,27.6,2782.23,-2.92,23.5,1,79,14,30,2576.03,4442.6,1926
9,21,-1875.91,-18.76,46,32.61,0.58,26.78,2677.83,-3.0,22.5,1,76,15,31,2639.1,4515.01,2035
8,32,-1878.26,-18.78,41,21.95,0.52,26.75,2679.48,-3.52,25.1,1,90,9,32,2040.31,3918.57,1857
14,28,-1882.33,-18.82,37,21.62,0.52,28.05,2815.7,-3.85,28.3,1,106,8,29,2040.41,3922.74,1856
9,22,-1888.49,-18.88,45,31.11,0.58,27.63,2805.66,-3.06,23.0,1,77,14,31,2603.42,4491.91,1926
8,24,-1890.01,-18.9,46,30.43,0.58,28.11,2858.14,-3.06,22.4,1,77,14,32,2607.38,4497.39,1926
10,33,-1889.77,-18.9,35,20.0,0.51,27.43,2742.63,-3.92,29.7,1,107,7,28,1996.94,3886.71,1910
14,33,-1900.49,-19.0,33,21.21,0.49,27.03,2702.71,-4.35,31.6,1,107,7,26,1832.41,3732.9,1910
13,27,-1903.87,-19.04,36,19.44,0.52,28.12,2811.66,-3.76,28.8,1,107,7,29,2050.38,3954.26,1910
8,31,-1923.01,-19.23,39,20.51,0.51,27.5,2749.84,-3.68,26.3,1,79,8,31,1983.44,3906.45,1963
11,31,-1927.64,-19.28,37,18.92,0.51,27.48,2747.94,-3.88,28.2,1,107,7,30,2019.96,3947.6,1910
14,29,-1928.41,-19.28,35,20.0,0.5,28.23,2823.35,-4.17,29.9,1,106,7,28,1911.83,3840.25,1910
12,30,-1929.35,-19.29,37,21.62,0.52,28.02,2811.77,-3.85,28.2,1,107,8,29,2081.36,4010.71,1856
11,30,-1930.94,-19.31,36,19.44,0.51,28.03,2802.57,-3.85,28.8,2,107,7,29,1992.81,3923.75,1910
14,32,-1932.41,-19.32,34,20.59,0.51,27.51,2751.38,-4.11,30.7,2,107,7,27,1975.28,3907.69,1910
12,29,-1937.06,-19.37,37,18.92,0.51,28.08,2808.03,-3.91,28.1,1,107,7,30,2001.93,3938.99,1910
12,31,-1944.03,-19.44,35,22.86,0.51,28.13,2823.43,-4.04,30.0,1,107,8,27,2018.93,3962.96,1856
8,34,-1947.3,-19.47,39,17.95,0.52,27.37,2737.17,-3.61,26.7,1,107,7,32,2071.76,4019.06,1910
10,20,-1953.46,-19.53,44,31.82,0.56,27.09,2709.06,-3.27,23.5,1,76,14,30,2455.43,4408.9,2035
9,24,-1959.93,-19.6,40,30.0,0.54,28.47,2878.65,-3.42,25.9,1,79,12,28,2323.03,4282.96,1910
8,33,-1971.24,-19.71,41,21.95,0.51,27.63,2767.21,-3.71,25.2,1,90,9,32,2019.76,3991.0,1857
7,24,-1975.36,-19.75,48,31.25,0.56,28.08,2820.91,-3.19,21.2,1,76,15,33,2486.44,4461.8,1926
7,25,-1975.96,-19.76,48,31.25,0.56,28.33,2868.98,-3.18,21.4,1,77,15,33,2561.31,4537.27,1926
8,26,-1981.43,-19.81,41,31.71,0.55,28.84,2922.53,-3.38,25.1,1,79,13,28,2406.49,4387.92,1910
8,25,-1983.41,-19.83,43,30.23,0.55,29.16,2948.45,-3.3,23.9,1,79,13,30,2421.76,4405.17,1910
13,33,-1984.74,-19.85,34,20.59,0.49,27.47,2746.55,-4.32,30.6,2,106,7,27,1902.89,3887.63,1910
15,31,-1989.63,-19.9,33,21.21,0.48,27.83,2783.02,-4.48,31.7,1,107,7,26,1821.54,3811.17,1910
9,34,-1996.21,-19.96,37,18.92,0.49,28.1,2809.54,-4.09,28.1,1,108,7,30,1956.36,3952.57,1910
7,21,-1998.49,-19.98,54,27.78,0.6,28.23,2822.88,-2.74,18.8,0,76,15,39,2968.39,4966.87,2035
13,31,-2005.45,-20.05,35,20.0,0.49,28.85,2884.77,-4.33,29.8,1,106,7,28,1892.8,3898.25,1910
6,22,-2010.41,-20.1,56,30.36,0.61,28.62,2862.03,-2.68,18.2,0,76,17,39,3120.82,5131.23,2072
8,27,-2012.89,-20.13,40,27.5,0.53,28.56,2872.32,-3.6,25.7,2,79,11,29,2256.93,4269.82,1910
11,32,-2016.28,-20.16,35,22.86,0.5,29.0,2910.67,-4.14,29.8,1,107,8,27,2036.5,4052.78,1856
6,25,-2034.57,-20.35,51,29.41,0.56,29.39,2943.22,-3.08,20.0,1,77,15,36,2638.84,4673.41,1926
7,22,-2037.73,-20.38,52,28.85,0.58,29.84,2983.9,-2.94,19.7,1,77,15,37,2809.0,4846.73,2035
12,28,-2051.91,-20.52,37,18.92,0.49,29.11,2911.3,-4.05,28.1,1,107,7,30,1966.04,4017.95,1910
13,35,-2052.45,-20.52,34,20.59,0.47,28.51,2850.55,-4.63,30.7,1,107,7,27,1830.16,3882.61,1910
15,32,-2054.46,-20.54,34,20.59,0.47,28.41,2841.43,-4.55,30.7,1,106,7,27,1814.58,3869.04,1910
5,22,-2068.32,-20.68,61,27.87,0.59,29.46,2946.36,-2.81,16.6,1,74,17,44,2991.9,5060.21,2072
5,25,-2072.01,-20.72,56,28.57,0.59,29.85,2984.62,-2.81,18.3,0,77,16,40,2973.65,5045.66,2072
7,27,-2082.12,-20.82,44,31.82,0.53,29.48,2987.67,-3.66,23.3,1,77,14,30,2331.95,4414.07,1910
9,33,-2088.12,-20.88,37,18.92,0.48,28.92,2892.11,-4.14,28.1,1,108,7,30,1947.58,4035.7,1910
5,24,-2090.55,-20.91,60,28.33,0.58,29.37,2936.63,-2.89,16.9,0,77,17,43,2928.92,5019.47,2072
10,34,-2094.62,-20.95,36,22.22,0.49,29.7,2980.6,-4.32,28.9,1,107,8,28,2002.54,4097.16,1856
11,33,-2097.61,-20.98,35,22.86,0.49,29.5,2960.95,-4.37,29.9,1,107,8,27,1980.81,4078.42,1856
6,26,-2103.13,-21.03,51,29.41,0.54,29.97,3011.48,-3.29,19.9,1,76,15,36,2485.97,4589.1,1926
8,23,-2110.24,-21.1,47,31.91,0.54,28.91,2904.7,-3.48,21.9,1,77,15,32,2448.33,4558.57,1926
9,26,-2112.39,-21.12,41,26.83,0.52,29.5,2969.0,-3.74,25.0,1,79,11,30,2256.39,4368.78,1910
8,35,-2112.64,-21.13,39,17.95,0.48,28.55,2855.34,-4.09,26.7,1,108,7,32,1941.09,4053.73,1910
9,35,-2125.32,-21.25,36,22.22,0.48,29.9,3000.82,-4.43,29.0,1,108,8,28,1944.92,4070.24,1856
10,32,-2126.93,-21.27,37,18.92,0.48,29.27,2926.98,-4.24,28.1,2,108,7,30,1949.43,4076.37,1910
5,23,-2131.49,-21.31,63,26.98,0.59,29.86,2986.01,-2.84,16.1,1,74,17,46,3020.3,5151.8,2072
9,25,-2135.64,-21.36,42,28.57,0.52,30.21,3061.22,-3.65,24.5,1,79,12,30,2341.25,4476.89,1910
