fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
6,22,-2619.09,-26.19,55,29.09,0.6,28.36,2835.99,-2.87,16.8,1,55,16,39,3881.45,6500.54,2049
5,23,-2811.57,-28.12,58,29.31,0.59,30.09,3008.76,-3.0,16.0,1,56,17,41,4012.84,6824.41,2049
5,24,-2871.23,-28.71,58,27.59,0.57,30.67,3066.78,-3.16,16.0,1,56,16,42,3741.56,6612.78,2049
15,26,-2896.51,-28.97,30,23.33,0.45,30.52,3051.74,-4.4,30.3,5,100,7,23,2358.78,5255.29,2048
5,21,-2906.31,-29.06,60,28.33,0.58,30.99,3098.65,-3.05,15.4,1,55,17,43,4056.09,6962.4,2050
5,25,-2920.37,-29.2,58,29.31,0.57,31.15,3114.58,-3.21,16.0,1,56,17,41,3856.64,6777.02,2049
6,21,-2921.95,-29.22,57,29.82,0.56,31.3,3129.95,-3.18,16.3,1,55,17,40,3767.32,6689.26,2049
5,22,-2931.22,-29.31,59,28.81,0.58,31.23,3122.88,-3.1,15.7,1,55,17,42,4027.12,6958.35,2050
5,20,-2939.16,-29.39,61,27.87,0.59,31.31,3130.61,-2.86,15.2,1,55,17,44,4294.97,7234.13,2050
12,32,-2951.68,-29.52,30,23.33,0.43,30.97,3096.69,-4.61,30.4,5,100,7,23,2229.57,5181.25,2048
13,30,-2969.3,-29.69,30,23.33,0.43,31.23,3122.94,-4.63,30.4,5,100,7,23,2230.74,5200.04,2048
6,23,-2973.93,-29.74,56,26.79,0.55,31.8,3180.41,-3.37,16.4,1,55,15,41,3608.82,6582.75,2049
6,20,-2985.04,-29.85,56,30.36,0.57,31.75,3175.24,-3.17,16.6,2,55,17,39,3963.25,6948.29,2049
13,31,-3010.62,-30.11,29,24.14,0.42,31.54,3154.42,-4.91,31.6,5,100,7,22,2161.92,5172.54,2048
15,33,-3056.52,-30.57,28,17.86,0.43,33.78,3378.27,-5.57,32.8,3,102,5,23,2291.92,5348.44,2048
11,30,-3100.95,-31.01,34,23.53,0.43,32.38,3238.47,-4.52,26.8,1,100,8,26,2380.18,5481.12,2048
14,29,-3103.28,-31.03,30,20.0,0.4,32.45,3245.18,-5.13,30.4,5,100,6,24,2106.6,5209.88,2048
15,27,-3110.55,-31.11,30,20.0,0.41,32.61,3261.11,-4.87,30.3,5,100,6,24,2153.09,5263.64,2048
12,31,-3127.83,-31.28,31,22.58,0.41,32.78,3278.01,-4.9,29.3,5,100,7,24,2209.07,5336.9,2048
14,27,-3128.45,-31.28,31,22.58,0.43,32.79,3278.62,-4.78,29.4,5,100,7,24,2360.37,5488.82,2048
11,34,-3135.83,-31.36,32,21.88,0.41,32.77,3277.06,-4.82,28.5,3,100,7,25,2184.08,5319.91,2048
15,25,-3141.73,-31.42,31,22.58,0.43,32.78,3278.44,-4.78,29.3,5,100,7,24,2359.6,5501.34,2048
11,33,-3143.89,-31.44,32,21.88,0.41,32.94,3293.73,-4.87,28.5,1,100,7,25,2219.84,5363.73,2048
13,32,-3146.19,-31.46,29,20.69,0.4,32.87,3287.21,-5.31,31.4,5,100,6,23,2067.67,5213.86,2048
9,34,-3166.16,-31.66,36,22.22,0.44,33.02,3302.38,-4.55,25.4,1,100,8,28,2497.94,5664.1,2048
14,28,-3172.91,-31.73,30,23.33,0.41,33.22,3322.11,-4.96,30.4,5,100,7,23,2201.01,5373.92,2048
14,35,-3175.92,-31.76,29,17.24,0.41,34.49,3448.59,-5.58,31.7,2,102,5,24,2219.87,5395.79,2048
14,34,-3179.54,-31.8,28,17.86,0.41,34.52,3452.07,-5.7,32.8,3,102,5,23,2228.33,5407.87,2048
15,28,-3182.15,-31.82,29,20.69,0.4,33.22,3322.42,-5.22,31.5,5,100,6,23,2088.29,5270.44,2048
11,35,-3199.26,-31.99,31,22.58,0.39,34.14,3413.99,-5.74,29.5,3,100,7,24,2029.42,5228.68,2048
15,32,-3201.87,-32.02,30,20.0,0.41,34.69,3468.82,-5.14,30.5,2,102,6,24,2237.12,5438.98,2048
15,30,-3220.87,-32.21,29,24.14,0.4,34.17,3417.39,-5.31,31.3,5,100,7,22,2182.26,5403.13,2048
12,33,-3230.01,-32.3,31,22.58,0.4,33.69,3369.3,-5.2,29.5,3,100,7,24,2151.7,5381.71,2048
10,32,-3233.08,-32.33,34,23.53,0.42,33.68,3367.97,-4.75,26.9,1,100,8,26,2380.23,5613.32,2048
13,28,-3264.24,-32.64,33,21.21,0.42,33.99,3398.51,-4.9,27.6,1,100,7,26,2326.89,5591.13,2048
14,31,-3267.3,-32.67,29,20.69,0.39,34.06,3405.82,-5.48,31.4,5,100,6,23,2066.85,5334.15,2048
15,29,-3272.9,-32.73,29,20.69,0.39,34.55,3455.1,-5.47,31.4,5,100,6,23,2072.57,5345.47,2048
6,26,-3274.64,-32.75,56,26.79,0.51,34.59,3459.13,-3.87,16.4,1,54,15,41,3461.05,6735.69,2049
11,32,-3277.56,-32.78,32,21.88,0.4,34.24,3424.47,-5.12,28.5,3,100,7,25,2178.6,5456.17,2048
14,30,-3278.67,-32.79,29,20.69,0.38,34.17,3416.96,-5.52,31.4,5,100,6,23,2028.66,5307.34,2048
12,34,-3285.33,-32.85,31,22.58,0.39,34.97,3497.35,-5.51,29.5,3,100,7,24,2141.75,5427.08,2048
5,33,-3289.19,-32.89,55,25.45,0.47,35.22,3522.44,-4.33,16.8,1,57,14,41,2892.37,6181.56,2049
12,35,-3291.94,-32.92,32,18.75,0.39,35.16,3516.47,-5.46,28.5,1,100,6,26,2122.61,5414.55,2048
12,30,-3307.54,-33.08,33,21.21,0.41,34.54,3453.8,-4.98,27.6,1,100,7,26,2314.33,5621.87,2048
8,35,-3314.48,-33.14,39,23.08,0.4,34.48,3447.75,-5.9,23.4,1,75,9,30,2170.97,5485.45,2048
7,22,-3316.87,-33.17,54,24.07,0.51,35.0,3500.2,-4.0,17.0,1,54,13,41,3385.91,6702.78,2049
14,26,-3321.02,-33.21,34,23.53,0.42,34.54,3454.15,-4.88,26.8,1,100,8,26,2398.05,5719.07,2048
12,29,-3324.13,-33.24,34,20.59,0.42,34.57,3457.2,-4.92,26.9,1,100,7,27,2361.91,5686.04,2048
13,29,-3324.14,-33.24,31,22.58,0.4,34.7,3470.03,-5.2,29.4,5,100,7,24,2183.74,5507.88,2048
9,35,-3332.29,-33.32,36,22.22,0.4,34.65,3465.19,-5.02,25.5,1,100,8,28,2201.27,5533.55,2048
13,27,-3342.66,-33.43,34,20.59,0.41,34.75,3475.36,-4.95,26.9,1,100,7,27,2361.54,5704.21,2048
13,35,-3344.18,-33.44,31,19.35,0.38,35.63,3562.76,-5.57,29.5,1,100,6,25,2080.92,5425.1,2048
11,31,-3348.11,-33.48,34,20.59,0.41,34.81,3480.7,-5.01,26.9,1,100,7,27,2319.75,5667.86,2048
5,26,-3361.44,-33.61,59,27.12,0.52,35.44,3543.55,-3.73,15.6,1,56,16,43,3655.73,7017.17,2049
5,34,-3365.06,-33.65,54,25.93,0.45,35.6,3559.72,-4.55,17.1,1,57,14,40,2796.33,6161.4,2049
7,23,-3431.35,-34.31,55,23.64,0.5,36.12,3611.54,-3.97,16.7,1,54,13,42,3444.75,6876.1,2049
14,33,-3439.58,-34.4,31,19.35,0.38,36.55,3655.02,-5.78,29.5,2,100,6,25,2087.88,5527.45,2048
