fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
15,21,-2673.6,-26.74,40,20.0,0.57,37.02,4222.83,-3.07,21.4,1,72,8,32,3512.45,6186.05,1362
12,25,-2683.87,-26.84,41,19.51,0.57,36.62,4201.29,-3.06,20.9,1,72,8,33,3491.38,6175.25,1362
13,23,-2689.01,-26.89,43,18.6,0.57,36.2,4124.18,-3.01,19.9,1,72,8,35,3500.79,6189.8,1362
15,20,-2718.03,-27.18,42,19.05,0.55,35.96,4007.82,-3.17,20.3,1,72,8,34,3282.83,6000.86,1362
15,31,-2730.74,-27.31,33,15.15,0.53,33.55,3688.91,-3.63,25.0,2,104,5,28,3091.74,5822.48,1361
14,22,-2745.7,-27.46,42,19.05,0.56,36.9,4217.79,-3.11,20.3,1,72,8,34,3523.1,6268.8,1362
14,24,-2759.21,-27.59,39,20.51,0.57,37.39,4277.4,-3.21,22.0,1,71,8,31,3607.72,6366.93,1362
11,27,-2785.54,-27.86,43,18.6,0.55,36.94,4211.62,-3.15,19.8,1,72,8,35,3452.17,6237.71,1362
14,21,-2788.09,-27.88,43,18.6,0.54,36.12,4054.31,-3.23,19.9,1,72,8,35,3300.74,6088.84,1362
15,22,-2794.15,-27.94,40,20.0,0.56,37.12,4208.33,-3.22,21.4,1,72,8,32,3594.76,6388.91,1362
12,28,-2795.56,-27.96,41,19.51,0.55,37.03,4203.54,-3.35,20.8,1,72,8,33,3432.01,6227.57,1362
13,25,-2808.66,-28.09,42,19.05,0.56,37.9,4362.87,-3.16,20.4,1,72,8,34,3612.27,6420.93,1362
12,26,-2822.01,-28.22,42,19.05,0.55,38.02,4377.26,-3.22,20.3,1,72,8,34,3516.15,6338.16,1362
15,30,-2845.82,-28.46,36,19.44,0.52,35.8,4009.93,-3.66,23.1,1,73,7,29,3117.89,5963.71,1361
13,24,-2853.81,-28.54,42,19.05,0.55,38.29,4407.75,-3.25,20.4,1,72,8,34,3518.34,6372.14,1362
15,34,-2857.34,-28.57,34,14.71,0.51,32.91,3522.54,-4.0,24.2,1,105,5,29,2944.58,5801.92,1361
15,23,-2868.05,-28.68,39,20.51,0.55,37.7,4269.72,-3.46,22.0,1,72,8,31,3511.84,6379.89,1362
13,26,-2902.49,-29.02,42,19.05,0.54,37.76,4273.94,-3.48,20.4,1,72,8,34,3411.13,6313.62,1362
14,23,-2907.07,-29.07,40,20.0,0.55,38.85,4458.35,-3.4,21.4,1,72,8,32,3496.3,6403.37,1362
14,31,-2912.63,-29.13,39,17.95,0.51,36.14,4031.76,-3.74,21.3,1,73,7,32,3051.49,5964.12,1362
13,33,-2918.12,-29.18,40,20.0,0.51,36.7,4086.7,-3.82,20.7,1,73,8,32,3084.33,6002.45,1362
9,21,-2937.49,-29.37,48,20.83,0.55,30.55,3074.68,-3.07,17.6,1,70,10,38,3545.6,6483.09,1936
14,32,-2938.37,-29.38,37,16.22,0.51,35.73,3947.34,-3.82,22.4,1,73,6,31,3040.87,5979.25,1361
7,24,-2939.41,-29.39,50,18.0,0.55,31.96,3267.56,-2.99,16.9,1,71,9,41,3617.5,6556.91,1936
14,25,-2947.41,-29.47,39,20.51,0.53,37.41,4184.08,-3.72,21.9,1,72,8,31,3279.96,6227.37,1362
15,29,-2948.06,-29.48,37,18.92,0.5,35.62,3921.8,-4.02,22.4,1,72,7,30,2941.74,5889.8,1361
12,27,-2951.0,-29.51,43,18.6,0.54,38.59,4396.59,-3.5,19.9,1,72,8,35,3410.74,6361.74,1362
12,24,-2953.54,-29.54,43,18.6,0.52,35.8,3906.3,-3.45,19.9,1,72,8,35,3218.71,6172.25,1363
15,35,-2966.35,-29.66,34,14.71,0.48,32.77,3446.73,-4.37,24.3,1,106,5,29,2726.29,5692.64,1361
14,26,-2979.93,-29.8,39,17.95,0.52,37.51,4181.39,-3.76,21.8,1,72,7,32,3241.1,6221.04,1362
11,26,-2991.27,-29.91,43,18.6,0.51,36.06,3938.98,-3.51,19.9,1,72,8,35,3164.73,6156.0,1363
14,27,-2995.25,-29.95,39,17.95,0.52,37.36,4157.43,-3.75,21.8,1,72,7,32,3281.84,6277.08,1362
13,27,-2998.33,-29.98,41,19.51,0.52,37.67,4199.65,-3.7,20.8,1,72,8,33,3269.24,6267.57,1362
14,33,-3003.38,-30.03,35,14.29,0.49,35.26,3830.52,-4.26,23.8,1,104,5,30,2905.3,5908.68,1361
14,35,-3003.71,-30.04,34,14.71,0.5,33.93,3612.35,-4.19,24.4,1,105,5,29,2965.6,5969.31,1911
5,25,-3008.43,-30.08,60,16.67,0.56,34.96,3657.42,-2.57,14.0,1,70,10,50,3884.23,6892.66,1937
15,33,-3010.78,-30.11,37,13.51,0.5,34.64,3724.55,-4.01,22.3,1,105,5,32,3069.16,6079.94,1361
15,32,-3015.61,-30.16,35,14.29,0.5,35.14,3803.6,-4.15,23.6,1,105,5,30,2995.86,6011.47,1361
9,22,-3020.51,-30.21,48,20.83,0.53,32.77,3367.55,-3.2,17.5,1,70,10,38,3451.77,6472.28,1936
15,28,-3022.18,-30.22,39,17.95,0.49,36.43,4020.38,-4.04,21.4,1,72,7,32,2959.96,5982.14,1362
13,20,-3023.91,-30.24,44,18.18,0.51,35.68,3824.52,-3.52,19.3,1,71,8,36,3121.79,6145.7,1279
9,27,-3031.12,-30.31,45,17.78,0.5,34.9,3702.8,-3.55,19.0,2,71,8,37,3089.58,6120.69,1279
7,35,-3033.36,-30.33,43,16.28,0.5,36.83,4048.19,-3.65,19.5,1,72,7,36,3068.47,6101.83,1363
9,20,-3032.7,-30.33,50,18.0,0.55,31.93,3235.06,-2.86,16.9,1,69,9,41,3709.65,6742.34,1368
15,25,-3032.64,-30.33,39,15.38,0.51,37.69,4194.65,-3.85,21.9,1,72,6,33,3219.9,6252.55,1362
14,34,-3035.76,-30.36,36,13.89,0.5,34.88,3749.67,-4.09,23.0,1,105,5,31,3068.97,6104.73,1361
6,25,-3037.85,-30.38,55,18.18,0.55,34.99,3682.89,-2.94,15.2,1,71,10,45,3764.44,6802.29,1936
15,24,-3038.59,-30.39,39,20.51,0.52,37.93,4220.96,-3.86,22.0,1,72,8,31,3261.87,6300.46,1362
10,29,-3043.26,-30.43,44,18.18,0.52,37.72,4198.94,-3.51,19.3,2,72,8,36,3269.09,6312.35,1362
12,32,-3042.89,-30.43,40,20.0,0.51,37.34,4126.57,-3.94,21.2,2,73,8,32,3108.7,6151.58,1362
10,28,-3063.25,-30.63,43,16.28,0.51,36.97,4054.84,-3.64,19.8,2,72,7,36,3168.92,6232.18,1363
10,27,-3075.32,-30.75,43,16.28,0.51,35.95,3874.06,-3.65,19.9,1,72,7,36,3142.67,6218.0,1363
8,32,-3075.72,-30.76,43,16.28,0.5,37.7,4175.75,-3.69,19.5,2,72,7,36,3090.43,6166.15,1363
8,23,-3088.06,-30.88,50,20.0,0.53,32.92,3383.0,-3.25,16.8,1,70,10,40,3482.09,6570.16,1936
11,29,-3089.71,-30.9,45,17.78,0.52,38.1,4220.04,-3.61,18.9,1,72,8,37,3328.73,6418.44,1362
8,22,-3091.96,-30.92,49,18.37,0.53,32.5,3286.54,-3.23,17.2,1,71,9,40,3530.8,6622.76,1936
13,35,-3095.75,-30.96,34,17.65,0.48,35.32,3752.24,-4.6,24.3,2,104,6,28,2870.42,5966.17,1911
15,26,-3100.36,-31.0,39,17.95,0.49,38.02,4212.98,-4.23,21.7,1,72,7,32,3034.77,6135.13,1362
14,30,-3102.41,-31.02,39,17.95,0.49,37.57,4172.43,-4.18,21.4,1,72,7,32,2943.19,6045.6,1362
10,20,-3109.23,-31.09,48,20.83,0.53,33.63,3455.36,-3.29,17.6,1,70,10,38,3475.01,6584.23,1936
7,21,-3111.15,-31.11,57,17.54,0.55,32.8,3280.09,-2.67,14.9,1,69,10,47,3868.3,6979.44,2071
13,22,-3111.07,-31.11,45,15.56,0.51,37.24,4062.89,-3.62,19.1,1,72,7,38,3196.08,6307.15,1363
9,31,-3113.92,-31.14,44,15.91,0.51,38.34,4266.34,-3.6,19.0,1,72,7,37,3258.66,6372.57,1363
14,29,-3117.85,-31.18,40,20.0,0.49,37.71,4146.99,-4.25,21.0,1,72,8,32,2970.43,6088.28,1362
9,29,-3124.74,-31.25,45,15.56,0.5,36.75,3958.8,-3.66,18.9,1,72,7,38,3152.76,6277.5,1363
11,31,-3132.29,-31.32,41,17.07,0.5,36.35,3892.8,-3.88,20.4,3,72,7,34,3155.88,6288.17,1362
7,22,-3134.51,-31.35,53,18.87,0.55,33.16,3316.2,-2.81,15.9,1,70,10,43,3879.28,7013.79,2071
5,26,-3137.01,-31.37,59,16.95,0.54,35.21,3683.19,-3.01,14.3,1,71,10,49,3710.22,6847.23,1936
6,23,-3143.09,-31.43,59,16.95,0.55,33.31,3330.85,-2.71,14.3,1,70,10,49,3832.15,6975.24,2071
12,30,-3143.23,-31.43,40,17.5,0.5,38.06,4180.83,-3.92,21.1,3,72,7,33,3204.22,6347.46,1362
10,34,-3144.98,-31.45,41,19.51,0.5,36.85,3970.47,-3.99,20.4,3,73,8,33,3106.09,6251.07,1362
14,20,-3146.37,-31.46,45,15.56,0.5,36.72,3919.32,-3.63,19.0,1,71,7,38,3195.55,6341.92,1363
9,30,-3151.29,-31.51,44,15.91,0.49,37.75,4139.62,-3.78,19.2,2,72,7,37,3062.13,6213.42,1363
12,35,-3152.39,-31.52,39,20.51,0.49,37.07,4014.43,-4.21,21.2,2,73,8,31,3005.15,6157.53,1362
13,30,-3155.65,-31.56,41,19.51,0.49,37.83,4145.15,-4.09,20.6,1,73,8,33,3044.64,6200.29,1362
12,29,-3156.6,-31.57,42,16.67,0.51,39.08,4356.71,-3.87,20.1,1,72,7,35,3227.22,6383.82,1362
8,24,-3159.61,-31.6,51,19.61,0.52,34.11,3505.22,-3.31,16.6,1,70,10,41,3465.72,6625.33,1936
10,31,-3160.23,-31.6,43,18.6,0.51,38.52,4262.71,-3.72,19.6,1,72,8,35,3304.28,6464.51,1362
