fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
15,33,3202.91,32.03,30,30.0,1.34,25.07,4418.13,2.05,33.5,1,219,9,21,12597.93,9395.02,1071
15,26,2888.75,28.89,31,25.81,1.27,31.15,5831.62,1.89,32.2,1,177,8,23,13670.83,10782.08,1086
14,34,2678.02,26.78,32,28.12,1.27,27.6,4831.92,1.78,31.4,1,220,9,23,12590.24,9912.22,1084
13,35,2665.75,26.66,32,28.12,1.27,26.55,4577.34,1.79,31.6,1,221,9,23,12410.15,9744.39,1085
14,35,2642.09,26.42,31,29.03,1.26,26.99,4672.61,1.81,32.3,1,219,9,22,12671.0,10028.91,1071
14,27,2565.61,25.66,32,25.0,1.23,31.06,5660.16,1.75,31.3,1,177,8,24,13695.36,11129.75,1086
15,35,2511.53,25.12,27,33.33,1.27,24.95,4159.04,1.88,37.0,2,218,9,18,11827.66,9316.13,1071
13,28,2487.58,24.88,32,25.0,1.22,31.18,5657.59,1.72,31.3,1,177,8,24,13601.51,11113.92,1086
12,35,2477.01,24.77,32,28.12,1.23,31.57,5755.05,1.7,31.5,1,179,9,23,13317.18,10840.17,1085
15,34,2464.9,24.65,29,31.03,1.26,24.93,4139.43,1.8,34.6,1,219,9,20,11896.98,9432.08,1071
15,25,2401.31,24.01,33,24.24,1.2,33.85,6346.54,1.66,30.3,1,177,8,25,14181.22,11779.91,1135
13,34,2364.4,23.64,31,29.03,1.22,31.05,5568.8,1.69,32.7,1,221,9,22,13064.15,10699.75,1085
15,22,2347.79,23.48,36,25.0,1.19,34.31,6449.91,1.58,27.8,1,176,9,27,15012.63,12664.83,1135
15,27,2324.47,23.24,30,30.0,1.21,31.84,5757.81,1.7,33.4,1,221,9,21,13660.48,11336.02,1085
14,26,2321.68,23.22,33,24.24,1.19,34.3,6432.64,1.64,30.2,1,177,8,25,14275.29,11953.61,1135
15,23,2302.33,23.02,34,26.47,1.19,34.33,6432.61,1.61,29.4,1,176,9,25,14327.6,12025.27,1135
12,34,2196.68,21.97,31,29.03,1.21,31.32,5562.52,1.63,32.5,1,178,9,22,12634.69,10438.01,1085
15,32,2172.57,21.73,33,27.27,1.19,32.97,5986.32,1.57,30.6,1,220,9,24,13495.12,11322.55,1071
13,33,2119.69,21.2,31,29.03,1.2,31.19,5493.37,1.6,32.5,1,221,9,22,12588.54,10468.85,1085
