fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
15,34,-456.44,-4.56,25,28.0,0.62,6.98,697.94,-2.76,42.4,1,139,7,18,741.01,1197.44,1868
15,35,-483.24,-4.83,25,28.0,0.6,7.12,712.48,-2.99,42.3,1,139,7,18,723.87,1207.1,1868
15,33,-484.4,-4.84,26,30.77,0.59,6.63,662.59,-3.32,40.8,1,138,8,18,691.43,1175.82,1869
15,31,-546.58,-5.47,27,29.63,0.53,6.94,694.25,-4.0,39.0,1,138,8,19,616.86,1163.45,1869
14,35,-548.49,-5.48,26,30.77,0.56,7.46,745.91,-3.72,40.8,1,138,8,18,694.53,1243.03,1869
15,32,-565.01,-5.65,28,28.57,0.52,7.12,712.39,-3.98,37.5,1,138,8,20,619.9,1184.92,1869
14,34,-575.81,-5.76,27,29.63,0.54,7.35,734.67,-3.84,39.4,1,138,8,19,689.54,1265.35,1869
14,31,-584.21,-5.84,27,29.63,0.52,7.58,758.38,-4.01,39.0,2,137,8,19,629.47,1213.68,1869
6,25,-601.13,-6.01,56,26.79,0.62,6.3,631.47,-3.02,18.6,1,83,15,41,968.83,1569.96,1932
5,32,-602.79,-6.03,50,26.0,0.58,6.8,680.47,-3.31,20.5,1,99,13,37,843.71,1446.5,1895
15,29,-604.11,-6.04,28,32.14,0.51,7.82,782.87,-4.05,37.5,2,137,9,19,640.09,1244.21,1869
6,24,-606.37,-6.06,55,27.27,0.61,6.43,645.06,-3.02,18.9,1,83,15,40,964.61,1570.98,1932
15,30,-610.33,-6.1,27,29.63,0.49,7.57,757.0,-4.39,39.1,2,138,8,19,590.0,1200.33,1869
11,31,-610.69,-6.11,31,29.03,0.49,6.91,690.83,-4.53,33.6,1,100,9,22,581.25,1191.93,1875
15,25,-615.17,-6.15,28,35.71,0.49,7.02,701.73,-4.61,37.0,2,100,10,18,595.68,1210.85,1875
12,31,-617.89,-6.18,29,31.03,0.52,7.43,742.89,-4.14,36.1,2,137,9,20,659.48,1277.38,1875
13,31,-618.24,-6.18,29,31.03,0.5,7.66,765.88,-4.3,36.2,1,136,9,20,620.79,1239.03,1869
11,29,-619.91,-6.2,33,27.27,0.48,6.71,670.82,-4.56,31.5,1,99,9,24,580.91,1200.81,1875
12,30,-620.06,-6.2,29,27.59,0.51,7.41,741.19,-4.27,36.1,2,137,8,21,637.67,1257.73,1875
13,32,-621.4,-6.21,28,32.14,0.5,7.98,798.17,-4.21,37.7,2,137,9,19,632.41,1253.81,1869
8,20,-625.46,-6.25,52,26.92,0.6,6.79,681.47,-3.21,19.9,1,83,14,38,928.41,1553.87,1932
13,29,-624.53,-6.25,29,31.03,0.5,7.43,742.59,-4.35,36.0,2,136,9,20,618.16,1242.68,1875
15,28,-624.98,-6.25,28,32.14,0.5,7.81,781.31,-4.26,37.4,2,136,9,19,630.71,1255.69,1869
11,30,-627.09,-6.27,31,29.03,0.48,6.79,679.14,-4.77,33.6,1,100,9,22,568.76,1195.85,1875
11,32,-630.25,-6.3,31,25.81,0.52,7.43,743.46,-4.08,33.8,1,137,8,23,681.89,1312.14,1875
14,30,-630.0,-6.3,28,32.14,0.49,7.86,786.24,-4.37,37.5,2,136,9,19,617.41,1247.41,1869
6,30,-635.62,-6.36,48,25.0,0.56,7.48,747.86,-3.57,21.2,1,99,12,36,820.36,1455.98,1890
13,27,-638.17,-6.38,31,29.03,0.46,7.07,707.41,-4.96,33.5,2,100,9,22,544.88,1183.05,1875
9,34,-639.75,-6.4,35,25.71,0.49,7.12,711.56,-4.49,29.8,1,100,9,26,620.66,1260.42,1889
12,29,-640.0,-6.4,31,29.03,0.47,7.11,710.64,-4.76,33.5,1,100,9,22,573.42,1213.42,1875
13,28,-640.29,-6.4,30,33.33,0.48,7.33,733.48,-4.64,34.8,2,100,10,20,602.85,1243.14,1875
5,29,-642.53,-6.43,56,25.0,0.59,6.43,642.53,-3.19,18.2,1,85,14,42,930.74,1573.27,1935
14,27,-645.98,-6.46,29,31.03,0.49,7.64,763.78,-4.45,36.0,2,136,9,20,626.33,1272.32,1875
