fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
12,35,-2051.97,-20.52,35,25.71,0.45,26.76,2675.51,-6.81,28.3,1,85,9,26,1680.28,3732.26,1956
13,32,-2132.92,-21.33,35,28.57,0.45,28.56,2877.21,-6.99,28.3,2,75,10,25,1735.62,3868.53,1890
12,34,-2151.12,-21.51,36,27.78,0.44,28.21,2842.75,-6.95,27.6,1,83,10,26,1709.65,3860.77,1890
13,35,-2170.05,-21.7,34,20.59,0.41,27.84,2784.32,-7.85,29.1,1,85,7,27,1484.76,3654.81,1956
15,33,-2179.51,-21.8,32,21.88,0.42,27.93,2793.04,-7.29,30.9,1,85,7,25,1566.9,3746.41,1955
14,24,-2195.54,-21.96,43,23.26,0.48,30.3,3066.55,-6.19,23.2,1,74,10,33,2065.86,4261.4,1889
9,33,-2205.21,-22.05,45,24.44,0.48,30.7,3129.66,-6.47,22.2,1,74,11,34,2035.75,4240.96,1890
12,26,-2207.92,-22.08,45,24.44,0.5,31.39,3199.48,-5.94,22.2,1,74,11,34,2201.76,4409.68,1889
15,32,-2212.53,-22.13,32,21.88,0.41,28.23,2823.47,-7.63,30.9,1,84,7,25,1543.14,3755.67,1956
11,29,-2226.91,-22.27,44,25.0,0.48,30.73,3132.19,-6.48,22.7,1,74,11,33,2081.3,4308.21,1890
11,35,-2238.07,-22.38,37,27.03,0.42,29.51,2973.44,-7.74,26.9,1,83,10,27,1598.32,3836.39,1890
15,34,-2250.25,-22.5,32,21.88,0.41,29.1,2909.61,-7.65,30.9,1,87,7,25,1573.47,3823.73,1955
9,34,-2276.23,-22.76,46,23.91,0.46,31.34,3194.01,-6.76,21.8,1,74,11,35,1942.06,4218.29,1890
