fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
6,31,5368.0,53.68,164,31.71,1.5,10.62,1177.55,1.71,27.9,1,165,52,112,16046.21,10678.21,2184
9,22,5367.72,53.68,167,33.53,1.49,11.72,1315.78,1.68,27.3,1,142,56,111,16308.23,10940.52,2403
5,35,5360.99,53.61,171,29.82,1.48,10.28,1238.68,1.64,26.8,1,165,51,120,16431.9,11070.91,2176
5,26,5356.34,53.56,198,31.82,1.45,11.06,1223.32,1.49,23.0,1,142,63,135,17137.51,11781.17,2402
5,25,5341.88,53.42,199,31.16,1.45,10.58,1209.3,1.49,22.8,1,137,62,137,17269.22,11927.34,2493
7,30,5330.9,53.31,157,32.48,1.5,10.71,1208.67,1.74,29.2,1,164,51,106,16020.48,10689.58,2403
9,23,5274.19,52.74,165,33.94,1.49,11.86,1335.59,1.67,27.6,1,143,56,109,16044.62,10770.43,2403
7,29,5263.48,52.63,160,33.75,1.5,10.82,1220.34,1.71,28.6,1,164,54,106,15869.89,10606.42,2403
6,28,5259.21,52.59,173,31.79,1.49,11.51,1272.37,1.6,26.5,1,149,55,118,15918.32,10659.11,2403
6,30,5250.31,52.5,166,31.93,1.49,11.39,1264.42,1.66,27.6,1,165,53,113,15909.29,10658.98,2403
13,33,5230.46,52.3,118,33.9,1.59,12.5,1439.51,2.03,38.9,1,164,40,78,14068.64,8838.18,2172
5,28,5224.46,52.24,187,30.48,1.45,11.22,1268.82,1.52,24.5,1,143,57,130,16870.75,11646.3,2494
7,28,5214.81,52.15,163,32.52,1.49,11.92,1353.47,1.67,28.0,1,165,53,110,15871.42,10656.61,2403
8,23,5215.34,52.15,168,33.33,1.48,11.58,1297.06,1.64,27.1,1,142,56,112,16105.24,10889.91,2403
10,20,5213.85,52.14,171,33.92,1.48,11.1,1241.31,1.67,26.6,1,133,58,113,16184.07,10970.22,2403
7,24,5183.35,51.83,174,33.33,1.47,10.99,1209.34,1.6,26.2,1,142,58,116,16109.18,10925.83,2402
5,24,5178.38,51.78,207,32.85,1.42,11.1,1256.64,1.47,21.8,1,133,68,139,17372.14,12193.76,2401
6,22,5134.19,51.34,200,32.5,1.43,10.75,1196.49,1.48,22.6,1,133,65,135,17046.85,11912.67,2402
