fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
15,35,-81.83,-0.82,27,25.93,0.87,2.05,207.01,-0.88,37.8,1,137,7,20,529.73,611.56,1409
14,35,-94.48,-0.94,27,25.93,0.85,2.03,205.0,-1.01,37.9,1,136,7,20,515.39,609.88,1410
15,32,-97.21,-0.97,28,28.57,0.86,2.1,209.55,-0.98,36.5,1,121,8,20,579.97,677.18,1409
15,34,-101.8,-1.02,28,25.0,0.84,2.13,215.34,-1.04,36.4,1,136,7,21,530.49,632.29,1409
14,34,-107.4,-1.07,28,28.57,0.84,2.1,209.55,-1.09,36.5,1,121,8,20,567.76,675.15,1410
15,33,-116.02,-1.16,28,28.57,0.83,2.1,209.55,-1.16,36.5,1,121,8,20,552.33,668.35,1409
15,31,-117.44,-1.17,30,26.67,0.83,2.29,228.87,-0.96,33.9,1,121,8,22,571.87,689.31,1409
13,35,-128.49,-1.28,29,27.59,0.81,2.21,222.78,-1.25,35.3,2,121,8,21,565.39,693.88,1410
15,30,-130.56,-1.31,30,26.67,0.81,2.34,234.12,-1.09,33.9,1,121,8,22,560.68,691.25,1409
14,31,-140.59,-1.41,31,25.81,0.8,2.3,230.28,-1.16,32.5,1,121,8,23,555.33,695.92,1410
14,33,-148.29,-1.48,30,26.67,0.79,2.29,228.87,-1.4,34.1,1,121,8,22,564.42,712.7,1410
13,33,-148.71,-1.49,31,25.81,0.79,2.4,240.46,-1.21,32.7,1,121,8,23,559.86,708.56,1410
14,32,-151.37,-1.51,31,25.81,0.79,2.3,230.28,-1.24,32.7,1,121,8,23,565.39,716.76,1410
15,29,-157.82,-1.58,32,21.88,0.78,2.25,224.97,-1.2,31.6,1,120,7,25,554.26,712.08,1410
12,35,-163.3,-1.63,31,25.81,0.77,2.4,240.46,-1.35,32.8,1,121,8,23,546.32,709.62,1410
13,34,-180.78,-1.81,32,25.0,0.75,2.37,238.29,-1.47,31.8,1,121,8,24,551.01,731.79,1410
11,35,-198.73,-1.99,33,24.24,0.74,2.69,271.2,-1.59,30.8,1,121,8,25,558.5,757.23,1410
12,33,-198.67,-1.99,32,21.88,0.73,2.52,253.13,-1.55,31.7,2,121,7,25,547.56,746.23,1410
14,30,-211.14,-2.11,32,21.88,0.72,2.67,268.32,-1.62,31.6,1,120,7,25,548.4,759.54,1410
10,35,-212.94,-2.13,34,17.65,0.74,2.79,280.67,-1.52,29.8,2,121,6,28,597.85,810.8,1411
12,34,-219.07,-2.19,32,25.0,0.71,2.66,266.82,-1.78,31.7,1,121,8,24,544.54,763.62,1410
14,29,-219.08,-2.19,33,21.21,0.72,2.8,282.43,-1.66,30.9,1,120,7,26,554.16,773.24,1410
13,31,-221.36,-2.21,33,21.21,0.71,2.74,275.85,-1.7,30.8,1,121,7,26,547.28,768.64,1410
15,27,-222.13,-2.22,34,20.59,0.71,3.01,303.93,-1.68,30.1,1,120,7,27,554.56,776.69,1410
13,32,-223.17,-2.23,32,25.0,0.71,2.7,270.92,-1.82,31.6,1,121,8,24,539.46,762.63,1410
12,32,-224.79,-2.25,34,20.59,0.71,2.84,285.88,-1.71,29.9,1,121,7,27,547.27,772.07,1410
11,34,-230.75,-2.31,34,17.65,0.72,3.02,304.42,-1.66,29.8,1,121,6,28,587.99,818.74,1411
15,28,-233.44,-2.33,33,21.21,0.7,2.84,285.9,-1.77,30.8,1,120,7,26,547.47,780.91,1410
11,33,-233.97,-2.34,35,17.14,0.72,3.05,307.46,-1.67,29.0,1,121,6,29,589.72,823.69,1411
13,30,-252.83,-2.53,35,20.0,0.69,3.25,327.14,-1.87,29.0,1,120,7,28,560.38,813.21,1410
14,28,-259.33,-2.59,35,17.14,0.68,3.23,325.36,-1.92,29.1,1,120,6,29,554.42,813.75,1410
12,31,-271.98,-2.72,36,16.67,0.67,3.44,346.3,-1.99,28.2,1,120,6,30,554.99,826.98,1410
15,26,-278.76,-2.79,37,16.22,0.67,3.51,353.58,-2.01,27.6,1,115,6,31,561.43,840.19,1521
13,29,-305.41,-3.05,37,16.22,0.64,3.73,375.78,-2.22,27.5,1,120,6,31,553.75,859.16,1410
14,27,-312.07,-3.12,37,16.22,0.64,3.75,378.14,-2.26,27.6,1,120,6,31,553.54,865.61,1410
14,25,-320.01,-3.2,40,15.0,0.64,3.73,375.61,-2.27,25.7,1,110,6,34,556.91,876.92,1527
15,24,-324.51,-3.25,39,15.38,0.63,3.76,378.52,-2.32,26.2,1,110,6,33,556.59,881.09,1527
15,23,-343.4,-3.43,41,17.07,0.61,3.73,374.69,-2.45,25.0,1,109,7,34,527.17,870.57,1527
11,32,-348.99,-3.49,39,15.38,0.63,4.1,413.15,-2.36,26.1,1,120,6,33,592.68,941.67,1411
12,30,-351.9,-3.52,39,15.38,0.61,4.08,410.62,-2.5,26.1,1,120,6,33,552.52,904.42,1410
12,29,-354.96,-3.55,39,15.38,0.61,4.02,404.67,-2.52,26.1,1,120,6,33,556.67,911.63,1410
15,25,-368.43,-3.68,40,15.0,0.6,4.31,434.26,-2.63,25.5,1,111,6,34,551.87,920.29,1526
14,26,-369.37,-3.69,40,15.0,0.6,4.17,419.57,-2.63,25.5,1,111,6,34,551.22,920.59,1526
13,28,-377.08,-3.77,39,15.38,0.59,4.3,432.7,-2.68,26.2,1,120,6,33,552.7,929.78,1410
11,31,-383.32,-3.83,40,15.0,0.61,4.37,439.4,-2.56,25.5,1,120,6,34,597.18,980.5,1411
9,35,-401.93,-4.02,39,15.38,0.59,4.59,461.67,-2.78,26.0,1,121,6,33,578.94,980.86,1411
13,27,-406.06,-4.06,41,14.63,0.58,4.28,428.98,-2.83,24.9,1,111,6,35,553.89,959.94,1526
10,34,-411.54,-4.12,39,15.38,0.58,4.67,470.45,-2.85,26.1,1,121,6,33,573.45,984.99,1411
14,24,-419.81,-4.2,42,16.67,0.56,4.48,449.24,-2.95,24.4,2,109,7,35,527.07,946.88,1527
13,26,-434.78,-4.35,42,14.29,0.56,4.7,472.06,-2.98,24.4,1,110,6,36,550.83,985.61,1527
11,30,-438.72,-4.39,41,17.07,0.57,4.87,489.5,-2.88,24.8,1,120,7,34,593.16,1031.87,1411
15,22,-459.15,-4.59,43,18.6,0.54,4.87,488.6,-3.15,24.0,2,109,8,35,537.25,996.4,1527
9,32,-459.6,-4.6,43,16.28,0.56,5.26,530.47,-3.0,23.7,1,120,7,36,587.7,1047.3,1411
14,23,-465.47,-4.65,43,18.6,0.53,4.82,483.24,-3.21,23.9,2,109,8,35,525.31,990.78,1527
11,29,-466.94,-4.67,43,13.95,0.56,5.1,512.26,-2.98,23.7,1,110,6,37,595.25,1062.19,1521
12,26,-466.54,-4.67,44,18.18,0.55,4.82,483.05,-3.0,23.2,2,109,8,36,576.62,1043.16,1527
10,31,-469.31,-4.69,42,14.29,0.55,5.25,528.72,-3.12,24.1,1,120,6,36,570.6,1039.92,1411
8,34,-472.44,-4.72,44,18.18,0.56,5.39,543.32,-3.04,23.1,1,120,8,36,594.04,1066.48,1412
8,35,-474.09,-4.74,43,16.28,0.55,5.41,544.96,-3.09,23.6,1,120,7,36,584.5,1058.59,1412
9,33,-474.2,-4.74,43,13.95,0.55,5.39,543.51,-3.13,23.6,1,120,6,37,573.68,1047.88,1411
13,25,-476.49,-4.76,43,18.6,0.52,4.87,487.6,-3.27,23.8,2,109,8,35,525.76,1002.25,1527
9,34,-480.32,-4.8,41,14.63,0.55,5.36,539.09,-3.22,24.7,1,120,6,35,577.79,1058.11,1411
10,33,-480.95,-4.81,41,14.63,0.55,5.37,540.3,-3.23,24.8,1,120,6,35,577.94,1058.88,1411
10,32,-486.96,-4.87,41,14.63,0.54,5.38,540.98,-3.27,24.7,1,120,6,35,572.77,1059.73,1411
