fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
9,21,-486.22,-4.86,44,34.09,0.85,15.08,1638.61,-0.96,24.8,1,100,15,29,2787.99,3274.2,777
11,24,-488.15,-4.88,39,28.21,0.84,12.91,1291.23,-0.99,28.4,2,101,11,28,2586.58,3074.73,1032
5,23,-517.07,-5.17,57,33.33,0.85,17.54,1975.78,-1.17,18.5,1,60,19,38,2877.62,3394.69,891
12,23,-543.31,-5.43,39,28.21,0.83,13.35,1334.77,-1.09,28.4,2,101,11,28,2572.35,3115.66,1032
6,22,-555.28,-5.55,53,32.08,0.83,16.24,1793.84,-1.33,20.0,1,61,17,36,2644.37,3199.64,691
9,20,-593.05,-5.93,45,37.78,0.81,14.29,1519.1,-1.42,24.3,3,61,17,28,2580.4,3173.45,1001
9,28,-593.44,-5.93,41,29.27,0.81,13.15,1354.53,-1.22,26.9,1,102,12,29,2514.37,3107.81,1032
5,25,-599.15,-5.99,54,33.33,0.81,17.01,1887.96,-1.48,19.5,1,61,18,36,2587.29,3186.44,891
8,22,-601.56,-6.02,45,35.56,0.81,14.84,1588.66,-1.44,24.2,1,61,16,29,2616.69,3218.25,777
10,26,-613.51,-6.14,40,27.5,0.81,13.29,1368.3,-1.23,27.6,2,101,11,29,2543.59,3157.1,1032
8,29,-616.62,-6.17,42,26.19,0.81,13.44,1398.15,-1.19,26.0,1,102,11,31,2595.69,3212.31,1031
7,21,-619.82,-6.2,49,34.69,0.8,13.63,1449.94,-1.55,21.7,1,61,17,32,2426.19,3046.01,820
13,21,-620.07,-6.2,39,28.21,0.8,13.1,1310.12,-1.28,28.4,2,101,11,28,2477.41,3097.48,1032
9,29,-633.62,-6.34,40,25.0,0.79,13.13,1351.01,-1.31,27.6,1,102,10,30,2454.48,3088.1,1032
12,22,-650.12,-6.5,40,27.5,0.79,13.19,1351.88,-1.32,27.7,1,100,11,29,2520.91,3171.03,1032
8,23,-653.8,-6.54,44,31.82,0.79,14.55,1543.65,-1.61,24.7,3,62,14,30,2519.42,3173.22,820
5,20,-655.29,-6.55,60,36.67,0.81,16.54,1785.68,-1.43,17.5,1,59,22,38,2779.44,3434.74,883
11,25,-661.15,-6.61,40,25.0,0.8,13.37,1376.04,-1.29,27.7,2,101,10,30,2564.92,3226.07,1032
5,24,-670.3,-6.7,56,32.14,0.8,17.53,1943.04,-1.59,18.8,1,61,18,38,2693.98,3364.28,891
13,22,-681.6,-6.82,39,25.64,0.78,13.77,1377.19,-1.39,28.4,2,101,10,29,2445.97,3127.58,1242
7,22,-688.41,-6.88,48,35.42,0.79,15.55,1665.81,-1.64,22.3,3,61,17,31,2514.8,3203.2,820
7,20,-706.7,-7.07,50,40.0,0.76,13.82,1460.55,-1.91,21.2,1,61,20,30,2223.4,2930.1,691
9,27,-713.08,-7.13,41,29.27,0.78,14.52,1514.88,-1.41,26.8,2,101,12,29,2535.8,3248.89,925
14,20,-728.68,-7.29,40,27.5,0.77,14.26,1425.74,-1.46,27.9,2,101,11,29,2480.02,3208.7,1320
12,24,-740.83,-7.41,40,25.0,0.77,13.27,1327.27,-1.47,27.8,1,102,10,30,2498.31,3239.14,1242
8,30,-745.76,-7.46,42,26.19,0.77,14.94,1545.93,-1.44,26.2,1,103,11,31,2566.99,3312.75,1032
11,23,-750.06,-7.5,41,24.39,0.77,13.52,1391.25,-1.5,26.9,2,100,10,31,2513.37,3263.43,1032
5,22,-757.38,-7.57,59,33.9,0.79,17.92,1967.65,-1.65,17.8,1,60,20,39,2779.93,3537.32,883
8,21,-760.09,-7.6,46,39.13,0.77,15.49,1646.0,-1.8,23.5,3,61,18,28,2501.54,3261.63,777
14,21,-769.9,-7.7,39,25.64,0.76,13.77,1377.19,-1.46,28.4,1,101,10,29,2384.6,3154.5,1242
11,26,-772.3,-7.72,40,25.0,0.76,13.37,1359.34,-1.52,27.7,2,102,10,30,2512.82,3285.12,1031
7,24,-783.93,-7.84,47,31.91,0.76,15.12,1597.27,-1.81,23.0,1,61,15,32,2519.1,3303.03,820
7,31,-783.75,-7.84,45,26.67,0.77,14.8,1540.55,-1.45,24.2,1,102,12,33,2578.93,3362.68,1031
7,26,-787.61,-7.88,47,27.66,0.77,15.47,1634.28,-1.54,23.3,1,101,13,34,2601.35,3388.96,924
8,28,-793.24,-7.93,42,26.19,0.76,14.73,1530.84,-1.55,26.0,2,101,11,31,2544.98,3338.22,1031
10,27,-812.0,-8.12,40,25.0,0.75,13.58,1358.06,-1.64,27.8,1,102,10,30,2381.57,3193.58,1243
5,35,-812.85,-8.13,49,26.53,0.77,15.52,1630.02,-1.42,22.1,1,104,13,36,2671.93,3484.78,1030
