fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
15,35,406.95,4.07,26,19.23,1.28,7.16,803.07,1.28,41.7,1,187,5,21,1882.15,1475.2,867
14,31,377.15,3.77,30,30.0,1.25,7.18,802.88,1.17,35.5,2,135,9,21,1916.19,1539.04,867
15,29,352.35,3.52,31,29.03,1.23,6.92,769.94,1.09,34.3,1,134,9,22,1915.45,1563.11,867
13,32,350.03,3.5,29,27.59,1.23,7.2,802.81,1.11,36.6,2,135,8,21,1894.32,1544.28,867
12,33,309.87,3.1,30,23.33,1.2,7.36,819.12,0.98,35.5,2,135,7,23,1882.97,1573.09,868
11,33,308.19,3.08,31,25.81,1.2,6.32,695.6,1.01,34.2,3,133,8,23,1836.02,1527.83,912
15,28,307.0,3.07,31,29.03,1.21,7.23,803.71,1.0,33.9,1,133,9,22,1804.36,1497.36,912
14,30,304.13,3.04,30,26.67,1.19,7.38,821.14,0.98,35.3,2,134,8,22,1871.03,1566.89,867
12,32,294.83,2.95,31,25.81,1.19,6.58,724.78,0.97,34.2,2,133,8,23,1815.45,1520.62,912
13,31,293.32,2.93,31,29.03,1.19,7.73,862.46,0.96,34.1,2,133,9,22,1818.07,1524.75,912
11,34,271.79,2.72,31,29.03,1.17,6.38,700.17,0.9,34.3,3,134,9,22,1854.66,1582.88,868
11,35,268.79,2.69,30,26.67,1.18,7.16,791.86,0.9,35.7,2,136,8,22,1775.24,1506.45,868
12,34,263.55,2.64,30,26.67,1.17,7.3,808.59,0.87,35.5,2,136,8,22,1844.77,1581.21,868
15,34,251.11,2.51,28,17.86,1.16,7.34,812.34,0.82,38.5,2,184,5,23,1867.08,1615.97,867
14,29,241.61,2.42,31,29.03,1.16,7.29,805.45,0.81,34.0,1,133,9,22,1792.49,1550.88,912
14,35,236.33,2.36,30,16.67,1.14,7.48,828.07,0.76,36.0,1,184,5,25,1870.3,1633.97,867
13,33,234.92,2.35,29,27.59,1.15,7.16,789.52,0.81,36.8,2,136,8,21,1854.88,1619.96,867
13,30,223.32,2.23,33,24.24,1.14,6.73,737.49,0.74,31.9,1,133,8,25,1825.11,1601.79,912
15,33,210.86,2.11,29,17.24,1.13,7.51,828.69,0.71,37.1,1,183,5,24,1875.51,1664.64,867
9,35,204.24,2.04,33,30.3,1.12,7.27,799.73,0.69,31.9,1,133,10,23,1885.9,1681.66,868
13,34,199.35,1.99,28,21.43,1.12,7.38,812.55,0.69,38.2,2,182,6,22,1855.72,1656.37,867
15,27,195.56,1.96,32,31.25,1.13,6.62,722.69,0.71,32.9,1,133,10,22,1680.35,1484.79,912
14,34,193.97,1.94,29,17.24,1.12,7.56,833.32,0.67,37.1,2,183,5,24,1801.43,1607.46,867
15,26,177.51,1.78,34,26.47,1.11,6.85,748.55,0.63,30.9,1,132,9,25,1733.27,1555.77,912
11,32,172.97,1.73,32,28.12,1.12,6.13,664.13,0.66,32.9,3,133,9,23,1664.78,1491.81,912
15,30,172.77,1.73,30,20.0,1.1,7.26,795.92,0.6,35.5,1,181,6,24,1828.73,1655.96,867
12,35,167.96,1.68,30,26.67,1.1,7.41,813.84,0.61,35.5,2,136,8,22,1826.48,1658.52,868
14,32,157.58,1.58,29,20.69,1.1,7.17,784.34,0.57,37.0,1,182,6,23,1809.8,1652.22,867
15,31,154.14,1.54,30,16.67,1.09,7.78,856.24,0.56,35.6,1,182,5,25,1809.48,1655.34,867
12,31,147.51,1.48,32,28.12,1.1,6.28,680.19,0.58,32.9,2,133,9,23,1666.81,1519.29,912
15,32,145.96,1.46,29,17.24,1.09,7.52,825.19,0.54,37.0,2,182,5,24,1805.24,1659.28,867
10,34,135.56,1.36,34,26.47,1.08,7.35,803.66,0.5,31.1,1,133,9,25,1849.31,1713.76,912
10,35,131.78,1.32,34,26.47,1.08,7.32,800.59,0.48,31.2,1,134,9,25,1866.7,1734.92,912
14,33,127.55,1.28,29,17.24,1.08,7.69,843.6,0.49,37.0,1,182,5,24,1805.24,1677.69,867
13,28,92.47,0.92,35,25.71,1.06,7.18,780.93,0.39,29.9,1,132,9,26,1688.12,1595.65,912
10,33,91.19,0.91,34,32.35,1.06,7.14,775.38,0.39,31.0,1,133,11,23,1697.42,1606.23,868
12,29,91.41,0.91,35,25.71,1.06,6.89,747.3,0.39,29.9,1,132,9,26,1659.44,1568.02,913
11,31,65.73,0.66,35,25.71,1.04,7.24,785.67,0.31,30.1,1,133,9,26,1664.79,1599.06,913
14,28,53.64,0.54,34,26.47,1.03,6.88,742.5,0.28,31.0,1,133,9,25,1664.59,1610.95,912
13,35,52.15,0.52,30,16.67,1.03,7.82,853.35,0.29,35.9,1,182,5,25,1771.87,1719.72,868
13,29,44.56,0.45,34,26.47,1.03,6.95,750.24,0.25,30.9,1,133,9,25,1622.39,1577.84,912
