fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
5,30,838.82,8.39,46,26.09,1.08,45.85,4585.37,1.02,17.7,1,78,12,34,10915.64,10076.81,1997
5,29,580.61,5.81,47,25.53,1.06,46.5,4650.35,0.96,17.2,1,78,12,35,10726.14,10145.53,1997
5,31,520.49,5.2,46,26.09,1.05,45.95,4595.37,0.94,17.6,1,79,12,34,10498.35,9977.86,1998
5,32,127.37,1.27,48,22.92,1.01,47.62,4762.45,0.84,16.9,1,79,11,37,10140.92,10013.55,2047
7,21,86.48,0.86,54,20.37,1.01,52.72,5271.63,0.83,15.2,1,77,11,43,10450.97,10364.5,2047
8,26,-55.51,-0.56,40,20.0,0.99,54.71,5470.57,0.85,20.4,2,79,8,32,8634.85,8690.36,2047
6,23,-73.45,-0.73,53,20.75,0.99,48.56,4856.28,0.8,15.4,1,77,11,42,10834.86,10908.31,2047
5,33,-279.04,-2.79,47,19.15,0.97,49.38,4937.73,0.76,17.2,1,79,9,38,9686.68,9965.72,2047
6,25,-280.05,-2.8,51,21.57,0.97,48.25,4825.15,0.76,16.0,1,78,11,40,10540.89,10820.93,2047
5,28,-313.29,-3.13,50,22.0,0.97,50.55,5055.37,0.74,16.3,1,79,11,39,9868.8,10182.09,2047
6,24,-362.92,-3.63,52,21.15,0.97,48.69,4869.27,0.74,15.7,1,78,11,41,10550.85,10913.77,2047
8,25,-497.6,-4.98,43,18.6,0.94,57.15,5715.14,0.74,18.9,3,79,8,35,8404.0,8901.6,2047
10,23,-635.62,-6.36,41,17.07,0.93,57.35,5734.8,0.7,20.1,1,79,7,34,8128.23,8763.84,2046
8,24,-637.82,-6.38,45,17.78,0.93,56.82,5682.48,0.68,18.0,3,78,8,37,8394.97,9032.79,2047
9,25,-690.02,-6.9,40,20.0,0.92,57.6,5759.57,0.69,20.5,2,79,8,32,8053.39,8743.41,2046
9,24,-701.4,-7.01,41,19.51,0.92,56.9,5689.78,0.68,20.1,3,79,8,33,8122.99,8824.38,2046
9,29,-723.76,-7.24,40,17.5,0.92,60.7,6070.15,0.61,20.4,1,81,7,33,7832.72,8556.48,2047
9,23,-737.42,-7.37,43,18.6,0.92,58.0,5800.08,0.67,19.0,3,78,8,35,8179.19,8916.62,2046
8,27,-757.16,-7.57,41,19.51,0.91,57.9,5790.15,0.66,19.8,1,79,8,33,8000.05,8757.21,2047
7,25,-796.29,-7.96,47,19.15,0.92,56.94,5694.18,0.63,17.3,1,78,9,38,8628.13,9424.42,2047
