fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
15,35,-909.6,-9.1,41,12.2,0.33,9.18,918.8,-5.87,25.6,1,132,5,36,443.75,1353.35,1469
14,35,-927.85,-9.28,42,14.29,0.32,9.34,933.99,-5.93,25.0,1,132,6,36,434.12,1361.96,1469
15,34,-951.14,-9.51,43,13.95,0.31,9.74,976.3,-6.06,24.4,1,132,6,37,425.75,1376.89,1469
13,35,-966.21,-9.66,45,13.33,0.31,9.92,994.47,-5.91,23.5,1,131,6,39,437.87,1404.08,1469
15,26,-971.81,-9.72,43,16.28,0.28,9.77,977.37,-7.13,24.4,2,81,7,36,369.15,1340.96,2034
14,34,-982.25,-9.82,43,13.95,0.3,9.88,987.8,-6.1,24.4,1,131,6,37,426.9,1409.14,2035
14,33,-987.55,-9.88,45,13.33,0.3,10.05,1006.74,-6.04,23.4,1,131,6,39,427.59,1415.15,1469
15,32,-992.08,-9.92,44,13.64,0.3,9.98,997.63,-6.1,23.9,1,131,6,38,427.12,1419.2,2035
15,33,-994.64,-9.95,43,13.95,0.3,10.0,1000.19,-6.2,24.4,1,131,6,37,428.72,1423.36,2035
15,30,-1000.31,-10.0,47,12.77,0.3,10.31,1033.52,-5.93,22.4,1,129,6,41,430.69,1431.01,1469
12,35,-1004.59,-10.05,46,13.04,0.3,10.47,1051.57,-6.05,22.9,1,130,6,40,438.43,1443.02,1469
15,28,-1004.69,-10.05,45,15.56,0.27,10.1,1010.23,-7.3,23.4,1,82,7,38,374.07,1378.76,2035
13,34,-1008.18,-10.08,46,13.04,0.3,10.26,1027.35,-6.07,23.0,1,131,6,40,434.72,1442.9,1469
14,32,-1011.21,-10.11,46,13.04,0.3,10.69,1075.23,-6.08,23.0,1,130,6,40,429.15,1440.35,1469
15,31,-1011.9,-10.12,46,13.04,0.3,10.4,1042.38,-6.06,22.8,1,130,6,40,427.88,1439.78,1469
13,29,-1014.45,-10.14,46,17.39,0.28,10.2,1019.98,-7.22,22.8,1,82,8,38,386.61,1401.06,2035
14,27,-1021.09,-10.21,45,15.56,0.27,10.41,1042.66,-7.38,23.3,1,81,7,38,378.1,1399.2,1469
14,30,-1022.15,-10.22,46,15.22,0.27,10.32,1031.98,-7.27,23.0,1,84,7,39,387.6,1409.75,1469
15,29,-1022.3,-10.22,46,15.22,0.27,10.28,1027.83,-7.33,23.1,1,84,7,39,382.4,1404.7,2035
13,28,-1028.49,-10.28,45,15.56,0.27,10.42,1042.05,-7.38,23.4,2,81,7,38,377.78,1406.27,1469
15,27,-1029.13,-10.29,46,15.22,0.27,10.35,1034.65,-7.39,22.8,1,82,7,39,378.31,1407.44,2035
14,28,-1033.96,-10.34,47,17.02,0.27,10.39,1039.48,-7.33,22.3,1,82,8,39,381.16,1415.12,2035
15,25,-1034.2,-10.34,46,15.22,0.27,10.51,1051.29,-7.39,22.9,1,81,7,39,384.68,1418.88,1469
14,29,-1035.58,-10.36,47,14.89,0.27,10.41,1041.1,-7.37,22.4,1,82,7,40,377.19,1412.76,2035
13,33,-1044.79,-10.45,47,12.77,0.29,10.73,1075.95,-6.21,22.5,1,130,6,41,427.76,1472.55,1469
12,31,-1047.21,-10.47,47,17.02,0.27,10.53,1052.73,-7.42,22.4,1,82,8,39,381.05,1428.26,2035
13,32,-1049.73,-10.5,47,14.89,0.27,10.8,1082.9,-7.42,22.5,1,84,7,40,383.82,1433.55,1469
14,31,-1050.85,-10.51,48,14.58,0.27,10.72,1073.66,-7.37,22.0,1,84,7,41,383.52,1434.37,1469
12,34,-1053.87,-10.54,47,12.77,0.29,10.85,1087.94,-6.23,22.6,1,130,6,41,433.41,1487.28,1469
12,29,-1065.74,-10.66,47,14.89,0.27,10.78,1078.33,-7.44,22.4,1,81,7,40,388.92,1454.66,1469
13,27,-1067.92,-10.68,47,14.89,0.27,10.79,1079.57,-7.43,22.4,1,80,7,40,387.86,1455.78,1469
12,30,-1071.4,-10.71,47,17.02,0.26,10.81,1080.96,-7.53,22.4,1,81,8,39,378.54,1449.94,2035
13,22,-1072.26,-10.72,50,16.0,0.27,10.79,1080.66,-7.39,20.9,1,78,8,42,390.27,1462.52,1470
15,24,-1075.56,-10.76,47,17.02,0.27,10.92,1092.82,-7.45,22.4,1,80,8,39,401.43,1476.99,1469
15,23,-1076.79,-10.77,47,17.02,0.26,11.04,1106.37,-7.73,22.4,1,79,8,39,384.56,1461.36,1469
14,26,-1079.34,-10.79,47,14.89,0.26,10.89,1088.89,-7.47,22.4,1,80,7,40,387.61,1466.95,2034
14,20,-1080.4,-10.8,50,16.0,0.27,10.87,1088.8,-7.45,21.0,1,78,8,42,390.34,1470.74,1470
11,35,-1082.04,-10.82,50,12.0,0.29,11.14,1116.85,-6.28,21.1,1,130,6,44,433.26,1515.31,1469
12,32,-1083.9,-10.84,49,16.33,0.26,10.89,1089.39,-7.48,21.5,1,84,8,41,385.42,1469.32,2035
13,30,-1088.13,-10.88,49,16.33,0.26,10.94,1093.62,-7.53,21.4,1,82,8,41,380.97,1469.1,2035
